Index,week_end,entry,short_k,wing_k,width,credit,settle,pnl,vix,gap_below_trigger,entry_d,stopped,exit_debit,pnl_stop
182,2017-05-12,2017-05-08,2365.0,2340.0,25.0,0.7500000000000001,2390.89990234375,72.36000000000001,10.529999732971191,False,2017-05-08,False,,72.36000000000001
183,2017-05-19,2017-05-15,2355.0,2335.0,20.0,0.2999999999999999,2381.72998046875,27.359999999999992,10.539999961853027,False,2017-05-15,True,5.0,-475.28
184,2017-05-26,2017-05-22,2345.0,2320.0,25.0,0.4499999999999999,2415.820068359375,42.35999999999999,12.289999961853027,False,2017-05-22,False,,42.35999999999999
185,2017-06-02,2017-05-30,2380.0,2355.0,25.0,0.5000000000000001,2439.070068359375,47.360000000000014,10.609999656677246,False,2017-05-30,False,,47.360000000000014
186,2017-06-09,2017-06-05,2400.0,2380.0,20.0,0.5,2431.77001953125,47.36,10.079999923706056,False,2017-06-05,False,,47.36
187,2017-06-16,2017-06-12,2395.0,2375.0,20.0,1.9,2433.14990234375,187.36,11.1899995803833,False,2017-06-12,False,,187.36
188,2017-06-23,2017-06-19,2400.0,2375.0,25.0,0.1999999999999999,2438.300048828125,17.359999999999996,10.56999969482422,False,2017-06-19,False,,17.359999999999996
189,2017-06-30,2017-06-26,2405.0,2380.0,25.0,0.35,2423.409912109375,32.36,10.130000114440918,False,2017-06-26,True,7.1,-680.28
190,2017-07-07,2017-07-03,2390.0,2365.0,25.0,0.2999999999999999,2425.179931640625,27.359999999999992,11.06999969482422,False,2017-07-03,False,,27.359999999999992
191,2017-07-14,2017-07-10,2390.0,2370.0,20.0,1.0499999999999998,2459.27001953125,102.36,11.260000228881836,False,2017-07-10,False,,102.36
192,2017-07-21,2017-07-17,2425.0,2400.0,25.0,0.55,2472.5400390625,52.36000000000001,9.770000457763672,False,2017-07-17,False,,52.36000000000001
193,2017-07-28,2017-07-24,2435.0,2415.0,20.0,0.5,2472.10009765625,47.36,9.9399995803833,False,2017-07-24,False,,47.36
194,2017-08-04,2017-07-31,2435.0,2415.0,20.0,0.3499999999999998,2476.830078125,32.359999999999985,10.529999732971191,False,2017-07-31,False,,32.359999999999985
195,2017-08-11,2017-08-07,2445.0,2425.0,20.0,0.5999999999999999,2441.320068359375,-310.63316406250004,10.1899995803833,False,2017-08-07,True,5.1,-455.28
196,2017-08-18,2017-08-14,2405.0,2385.0,20.0,0.5999999999999999,2425.550048828125,57.35999999999999,14.050000190734863,False,2017-08-14,False,,57.35999999999999
197,2017-08-25,2017-08-21,2390.0,2365.0,25.0,2.5,2443.050048828125,247.36,14.59000015258789,False,2017-08-21,False,,247.36
198,2017-09-01,2017-08-28,2405.0,2385.0,20.0,0.8499999999999999,2476.550048828125,82.35999999999999,12.09000015258789,False,2017-08-28,False,,82.35999999999999
199,2017-09-08,2017-09-05,2440.0,2415.0,25.0,0.8,2461.429931640625,77.36,11.75,False,2017-09-05,False,,77.36
200,2017-09-15,2017-09-11,2425.0,2400.0,25.0,0.25,2500.22998046875,22.36,11.380000114440918,False,2017-09-11,False,,22.36
201,2017-09-22,2017-09-18,2465.0,2440.0,25.0,0.35,2502.219970703125,32.36,10.18000030517578,False,2017-09-18,False,,32.36
202,2017-09-29,2017-09-25,2465.0,2445.0,20.0,0.6000000000000001,2519.360107421875,57.36000000000001,10.079999923706056,False,2017-09-25,False,,57.36000000000001
203,2017-10-06,2017-10-02,2485.0,2465.0,20.0,0.3999999999999999,2549.330078125,37.35999999999999,9.59000015258789,False,2017-10-02,False,,37.35999999999999
204,2017-10-13,2017-10-09,2515.0,2495.0,20.0,0.5,2553.169921875,47.36,9.920000076293944,False,2017-10-09,False,,47.36
205,2017-10-20,2017-10-16,2520.0,2500.0,20.0,0.2999999999999999,2575.2099609375,27.359999999999992,9.949999809265137,False,2017-10-16,False,,27.359999999999992
206,2017-10-27,2017-10-23,2540.0,2520.0,20.0,0.4,2581.070068359375,37.36,10.25,False,2017-10-23,False,,37.36
207,2017-11-03,2017-10-30,2550.0,2525.0,25.0,1.45,2587.840087890625,142.36,10.279999732971191,False,2017-10-30,False,,142.36
208,2017-11-10,2017-11-06,2555.0,2535.0,20.0,0.5499999999999999,2582.300048828125,52.35999999999999,9.630000114440918,False,2017-11-06,False,,52.35999999999999
209,2017-11-17,2017-11-13,2550.0,2530.0,20.0,1.65,2578.85009765625,162.36,11.43000030517578,False,2017-11-13,False,,162.36
210,2017-11-24,2017-11-20,2545.0,2525.0,20.0,0.35,2602.419921875,32.36,11.960000038146973,False,2017-11-20,False,,32.36
211,2017-12-01,2017-11-27,2570.0,2550.0,20.0,0.6499999999999999,2642.219970703125,62.35999999999999,10.06999969482422,False,2017-11-27,False,,62.35999999999999
212,2017-12-08,2017-12-04,2610.0,2585.0,25.0,0.75,2651.5,72.36,11.050000190734863,False,2017-12-04,False,,72.36
213,2017-12-15,2017-12-11,2615.0,2595.0,20.0,0.45,2675.81005859375,42.36000000000001,9.739999771118164,False,2017-12-11,False,,42.36000000000001
214,2017-12-22,2017-12-18,2640.0,2620.0,20.0,0.15,2683.340087890625,12.36,9.460000038146973,False,2017-12-18,False,,12.36
215,2017-12-29,2017-12-26,2650.0,2630.0,20.0,0.3999999999999999,2673.610107421875,37.36,10.1899995803833,False,2017-12-26,False,,37.36
216,2018-01-05,2018-01-02,2640.0,2620.0,20.0,0.3,2743.14990234375,27.360000000000003,10.949999809265137,False,2018-01-02,False,,27.360000000000003
217,2018-01-12,2018-01-08,2710.0,2685.0,25.0,0.7000000000000001,2786.239990234375,67.36,9.609999656677246,False,2018-01-08,False,,67.36
218,2018-01-19,2018-01-16,2750.0,2730.0,20.0,0.25,2810.300048828125,22.36,10.420000076293944,False,2018-01-16,False,,22.36
219,2018-01-26,2018-01-22,2775.0,2750.0,25.0,1.25,2872.8701171875,122.36,11.59000015258789,False,2018-01-22,False,,122.36
220,2018-02-02,2018-01-29,2835.0,2810.0,25.0,2.4,2762.1298828125,-2262.64,11.710000038146973,False,2018-01-29,True,10.100000000000001,-775.2800000000001
221,2018-02-09,2018-02-05,2720.0,2690.0,30.0,5.5,2619.550048828125,-2452.64,18.440000534057617,True,2018-02-05,True,11.200000000000003,-575.2800000000002
222,2018-02-16,2018-02-12,2565.0,2525.0,40.0,4.5,2732.219970703125,447.36,27.25,False,2018-02-12,False,,447.36
223,2018-02-23,2018-02-20,2670.0,2630.0,40.0,3.2,2747.300048828125,317.36,20.530000686645508,False,2018-02-20,False,,317.36
224,2018-03-02,2018-02-26,2685.0,2650.0,35.0,1.0499999999999998,2691.25,102.36,16.530000686645508,False,2018-02-26,True,10.5,-950.2799999999999
225,2018-03-16,2018-03-12,2715.0,2675.0,40.0,0.9,2752.010009765625,87.36,15.279999732971191,False,2018-03-12,False,,87.36
226,2018-03-23,2018-03-19,2680.0,2640.0,40.0,2.4,2588.260009765625,-3762.64,16.6299991607666,False,2018-03-19,True,10.3,-795.28
227,2018-03-30,2018-03-26,2510.0,2465.0,45.0,1.15,2640.8701171875,112.36,23.40999984741211,False,2018-03-26,False,,112.36
228,2018-04-06,2018-04-02,2565.0,2515.0,50.0,5.4,2604.469970703125,537.36,21.06999969482422,False,2018-04-02,True,20.3,-1495.28
229,2018-04-13,2018-04-09,2525.0,2475.0,50.0,2.35,2656.300048828125,232.36,21.270000457763672,False,2018-04-09,False,,232.36
230,2018-04-20,2018-04-16,2575.0,2525.0,50.0,1.1,2670.139892578125,107.36,17.59000015258789,False,2018-04-16,False,,107.36
231,2018-04-27,2018-04-23,2590.0,2545.0,45.0,1.4,2669.909912109375,137.36,17.290000915527344,False,2018-04-23,False,,137.36
232,2018-05-04,2018-04-30,2590.0,2545.0,45.0,0.8,2663.419921875,77.36,15.3100004196167,False,2018-04-30,False,,77.36
233,2018-05-11,2018-05-07,2585.0,2535.0,50.0,0.75,2727.719970703125,72.36,15.050000190734863,False,2018-05-07,False,,72.36
234,2018-05-18,2018-05-14,2650.0,2600.0,50.0,0.2999999999999999,2712.969970703125,27.359999999999992,13.09000015258789,False,2018-05-14,False,,27.359999999999992
235,2018-05-25,2018-05-21,2635.0,2590.0,45.0,0.2,2721.330078125,17.36,12.989999771118164,False,2018-05-21,False,,17.36
236,2018-06-01,2018-05-29,2650.0,2605.0,45.0,1.55,2734.6201171875,152.36,14.390000343322754,False,2018-05-29,False,,152.36
237,2018-06-08,2018-06-04,2665.0,2620.0,45.0,0.5,2779.030029296875,47.36,13.90999984741211,False,2018-06-04,False,,47.36
238,2018-06-15,2018-06-11,2710.0,2665.0,45.0,0.9,2779.659912109375,87.36,12.520000457763672,False,2018-06-11,False,,87.36
239,2018-06-22,2018-06-18,2710.0,2670.0,40.0,1.6,2754.8798828125,157.36,12.789999961853027,False,2018-06-18,False,,157.36
240,2018-06-29,2018-06-25,2690.0,2650.0,40.0,3.7,2718.3701171875,367.36,15.06999969482422,False,2018-06-25,False,,367.36
241,2018-07-06,2018-07-02,2655.0,2615.0,40.0,2.75,2759.820068359375,272.36,17.700000762939453,False,2018-07-02,False,,272.36
242,2018-07-13,2018-07-09,2695.0,2655.0,40.0,0.4499999999999999,2801.31005859375,42.35999999999999,13.020000457763672,False,2018-07-09,False,,42.35999999999999
243,2018-07-20,2018-07-16,2740.0,2700.0,40.0,0.8499999999999999,2801.830078125,82.35999999999999,12.770000457763672,False,2018-07-16,False,,82.35999999999999
244,2018-07-27,2018-07-23,2740.0,2705.0,35.0,0.7,2818.820068359375,67.36,13.470000267028809,False,2018-07-23,False,,67.36
245,2018-08-03,2018-07-30,2760.0,2720.0,40.0,1.6,2840.35009765625,157.36,13.630000114440918,False,2018-07-30,False,,157.36
246,2018-08-10,2018-08-06,2780.0,2745.0,35.0,0.6500000000000001,2833.280029296875,62.360000000000014,11.90999984741211,False,2018-08-06,False,,62.360000000000014
247,2018-08-17,2018-08-13,2775.0,2740.0,35.0,0.9500000000000002,2850.1298828125,92.36,14.5,False,2018-08-13,False,,92.36
248,2018-08-24,2018-08-20,2795.0,2755.0,40.0,1.1,2874.68994140625,107.36,12.56999969482422,False,2018-08-20,False,,107.36
249,2018-08-31,2018-08-27,2820.0,2785.0,35.0,0.4499999999999999,2901.52001953125,42.35999999999999,12.369999885559082,False,2018-08-27,False,,42.35999999999999
250,2018-09-07,2018-09-04,2845.0,2815.0,30.0,0.9500000000000002,2871.679931640625,92.36,13.130000114440918,False,2018-09-04,False,,92.36
251,2018-09-14,2018-09-10,2820.0,2785.0,35.0,0.95,2904.97998046875,92.36,15.09000015258789,False,2018-09-10,False,,92.36
252,2018-09-21,2018-09-17,2855.0,2820.0,35.0,1.1,2929.669921875,107.36,12.720000267028809,False,2018-09-17,False,,107.36
253,2018-09-28,2018-09-24,2875.0,2845.0,30.0,1.6,2913.97998046875,157.36,12.460000038146973,False,2018-09-24,False,,157.36
254,2018-10-05,2018-10-01,2865.0,2830.0,35.0,0.4499999999999999,2885.570068359375,42.35999999999999,11.989999771118164,False,2018-10-01,False,,42.35999999999999
255,2018-10-12,2018-10-08,2835.0,2800.0,35.0,3.0000000000000004,2767.1298828125,-3202.64,16.049999237060547,False,2018-10-08,True,11.100000000000001,-815.2800000000001
256,2018-10-19,2018-10-15,2705.0,2670.0,35.0,5.300000000000001,2767.780029296875,527.3600000000001,21.96999931335449,False,2018-10-15,False,,527.3600000000001
257,2018-10-26,2018-10-22,2705.0,2670.0,35.0,4.4,2658.68994140625,-3062.64,19.3799991607666,False,2018-10-22,True,11.400000000000002,-705.2800000000002
258,2018-11-02,2018-10-29,2590.0,2550.0,40.0,2.8,2723.06005859375,277.36,24.479999542236328,False,2018-10-29,False,,277.36
259,2018-11-09,2018-11-05,2650.0,2605.0,45.0,4.6000000000000005,2781.010009765625,457.36000000000007,20.57999992370605,False,2018-11-05,False,,457.36000000000007
260,2018-11-16,2018-11-12,2705.0,2660.0,45.0,4.3,2736.27001953125,427.36,17.260000228881836,False,2018-11-12,True,13.5,-925.2799999999999
261,2018-11-23,2018-11-19,2660.0,2610.0,50.0,2.8000000000000003,2632.56005859375,-2466.634140625,18.780000686645508,False,2018-11-19,True,21.0,-1825.28
262,2018-11-30,2018-11-26,2550.0,2505.0,45.0,0.95,2760.169921875,92.36,20.780000686645508,False,2018-11-26,False,,92.36
263,2018-12-07,2018-12-03,2675.0,2625.0,50.0,1.15,2633.080078125,-4079.6321875,16.040000915527344,False,2018-12-03,True,0.0,109.71999999999998
264,2018-12-14,2018-12-10,2545.0,2485.0,60.0,7.4,2599.949951171875,737.36,23.950000762939453,False,2018-12-10,False,,737.36
265,2018-12-21,2018-12-17,2510.0,2450.0,60.0,5.9,2416.6201171875,-5412.64,22.36000061035156,False,2018-12-17,True,18.8,-1295.28
266,2018-12-28,2018-12-24,2320.0,2255.0,65.0,10.4,2485.739990234375,1037.3599999999997,29.290000915527344,False,2018-12-24,False,,1037.3599999999997
267,2019-01-04,2018-12-31,2380.0,2320.0,60.0,3.1500000000000004,2531.93994140625,312.36000000000007,27.59000015258789,False,2018-12-31,False,,312.36000000000007
268,2019-01-11,2019-01-07,2430.0,2365.0,65.0,2.45,2596.260009765625,242.36000000000004,22.059999465942383,False,2019-01-07,False,,242.36000000000004
269,2019-01-18,2019-01-14,2495.0,2435.0,60.0,2.15,2670.7099609375,212.36,19.84000015258789,False,2019-01-14,False,,212.36
270,2019-01-25,2019-01-22,2570.0,2505.0,65.0,1.15,2664.760009765625,112.36,18.530000686645508,False,2019-01-22,False,,112.36
271,2019-02-01,2019-01-28,2565.0,2505.0,60.0,4.3500000000000005,2706.530029296875,432.36000000000007,18.559999465942383,False,2019-01-28,False,,432.36000000000007
272,2019-02-08,2019-02-04,2610.0,2550.0,60.0,0.6,2707.8798828125,57.36,16.719999313354492,False,2019-02-04,False,,57.36
273,2019-02-15,2019-02-11,2615.0,2555.0,60.0,1.2999999999999998,2775.60009765625,127.35999999999996,16.170000076293945,False,2019-02-11,False,,127.35999999999996
274,2019-02-22,2019-02-19,2680.0,2625.0,55.0,0.3,2792.669921875,27.36,15.649999618530272,False,2019-02-19,False,,27.36
275,2019-03-01,2019-02-25,2705.0,2650.0,55.0,0.3999999999999999,2803.68994140625,37.36,13.90999984741211,False,2019-02-25,False,,37.36
276,2019-03-08,2019-03-04,2720.0,2665.0,55.0,0.4,2743.070068359375,37.36,13.770000457763672,False,2019-03-04,False,,37.36
277,2019-03-15,2019-03-11,2655.0,2605.0,50.0,0.6000000000000001,2822.47998046875,57.36000000000001,16.280000686645508,False,2019-03-11,False,,57.36000000000001
278,2019-03-22,2019-03-18,2735.0,2685.0,50.0,0.25,2800.7099609375,22.36,13.130000114440918,False,2019-03-18,False,,22.36
279,2019-03-29,2019-03-25,2715.0,2665.0,50.0,3.5,2834.39990234375,347.36,17.760000228881836,False,2019-03-25,False,,347.36
280,2019-04-05,2019-04-01,2755.0,2700.0,55.0,0.4499999999999999,2892.739990234375,42.35999999999999,13.899999618530272,False,2019-04-01,False,,42.35999999999999
281,2019-04-12,2019-04-08,2815.0,2765.0,50.0,0.8,2907.409912109375,77.36,13.550000190734863,False,2019-04-08,False,,77.36
282,2019-04-19,2019-04-15,2830.0,2785.0,45.0,0.35,2905.030029296875,32.36,12.460000038146973,False,2019-04-15,False,,32.36
283,2019-04-26,2019-04-22,2830.0,2785.0,45.0,0.8,2939.8798828125,77.36,13.210000038146973,False,2019-04-22,False,,77.36
284,2019-05-03,2019-04-29,2870.0,2825.0,45.0,1.1,2945.639892578125,107.36,13.039999961853027,False,2019-04-29,False,,107.36
285,2019-05-10,2019-05-06,2875.0,2830.0,45.0,5.4,2881.39990234375,537.36,12.890000343322754,True,2019-05-06,True,13.299999999999999,-795.2799999999999
286,2019-05-17,2019-05-13,2810.0,2760.0,50.0,13.1,2859.530029296875,1307.36,18.6200008392334,True,2019-05-13,True,17.8,-475.2800000000001
287,2019-05-24,2019-05-20,2785.0,2740.0,45.0,4.6000000000000005,2826.06005859375,457.36000000000007,15.880000114440918,False,2019-05-20,False,,457.36000000000007
288,2019-05-31,2019-05-28,2750.0,2705.0,45.0,1.1,2752.06005859375,107.36,16.549999237060547,False,2019-05-28,True,7.5,-645.28
289,2019-06-07,2019-06-03,2675.0,2630.0,45.0,3.5500000000000003,2873.340087890625,352.36,19.40999984741211,False,2019-06-03,False,,352.36
290,2019-06-14,2019-06-10,2790.0,2740.0,50.0,0.7500000000000001,2886.97998046875,72.36000000000001,16.299999237060547,False,2019-06-10,False,,72.36000000000001
291,2019-06-21,2019-06-17,2810.0,2760.0,50.0,1.3,2950.4599609375,127.36,15.649999618530272,False,2019-06-17,False,,127.36
292,2019-06-28,2019-06-24,2875.0,2825.0,50.0,1.3000000000000005,2941.760009765625,127.36000000000004,15.460000038146973,False,2019-06-24,False,,127.36000000000004
293,2019-07-05,2019-07-01,2865.0,2820.0,45.0,0.1999999999999999,2990.409912109375,17.359999999999996,13.850000381469728,False,2019-07-01,False,,17.359999999999996
294,2019-07-12,2019-07-08,2915.0,2870.0,45.0,1.5499999999999998,3013.77001953125,152.36,13.729999542236328,False,2019-07-08,False,,152.36
295,2019-07-19,2019-07-15,2940.0,2895.0,45.0,0.5,2976.610107421875,47.36,12.579999923706056,False,2019-07-15,False,,47.36
296,2019-07-26,2019-07-22,2905.0,2865.0,40.0,0.95,3025.860107421875,92.36,14.550000190734863,False,2019-07-22,False,,92.36
297,2019-08-02,2019-07-29,2955.0,2915.0,40.0,2.25,2932.050048828125,-2072.6351171875,12.149999618530272,False,2019-07-29,True,10.9,-870.28
298,2019-08-09,2019-08-05,2860.0,2815.0,45.0,10.4,2918.64990234375,1037.3599999999997,19.959999084472656,True,2019-08-05,True,14.8,-445.28000000000003
299,2019-08-16,2019-08-12,2845.0,2795.0,50.0,6.7,2888.679931640625,667.36,17.8700008392334,False,2019-08-12,True,16.9,-1025.28
300,2019-08-23,2019-08-19,2810.0,2760.0,50.0,1.2,2847.110107421875,117.36,17.93000030517578,False,2019-08-19,False,,117.36
301,2019-08-30,2019-08-26,2765.0,2720.0,45.0,3.05,2926.4599609375,302.36,20.34000015258789,False,2019-08-26,False,,302.36
302,2019-09-06,2019-09-03,2845.0,2795.0,50.0,3.7,2978.7099609375,367.36,20.959999084472656,False,2019-09-03,False,,367.36
303,2019-09-13,2019-09-09,2895.0,2845.0,50.0,0.8499999999999999,3007.389892578125,82.35999999999999,15.260000228881836,False,2019-09-09,False,,82.35999999999999
304,2019-09-20,2019-09-16,2925.0,2875.0,50.0,1.75,2992.070068359375,172.36,14.890000343322754,False,2019-09-16,False,,172.36
305,2019-09-27,2019-09-23,2915.0,2865.0,50.0,1.7000000000000002,2961.7900390625,167.36000000000004,15.350000381469728,False,2019-09-23,False,,167.36000000000004
306,2019-10-04,2019-09-30,2885.0,2840.0,45.0,1.65,2952.010009765625,162.36,17.229999542236328,False,2019-09-30,True,13.100000000000001,-1150.28
307,2019-10-11,2019-10-07,2870.0,2820.0,50.0,4.6,2970.27001953125,457.36,18.270000457763672,False,2019-10-07,False,,457.36
308,2019-10-18,2019-10-14,2890.0,2835.0,55.0,2.15,2986.199951171875,212.36,15.65999984741211,False,2019-10-14,False,,212.36
309,2019-10-25,2019-10-21,2905.0,2855.0,50.0,0.5,3022.550048828125,47.36,14.239999771118164,False,2019-10-21,False,,47.36
310,2019-11-01,2019-10-28,2945.0,2900.0,45.0,0.3999999999999999,3066.909912109375,37.36,13.010000228881836,False,2019-10-28,False,,37.36
311,2019-11-08,2019-11-04,2990.0,2945.0,45.0,0.35,3093.080078125,32.36,12.68000030517578,False,2019-11-04,False,,32.36
312,2019-11-15,2019-11-11,3020.0,2975.0,45.0,1.0,3120.4599609375,97.36,13.149999618530272,False,2019-11-11,False,,97.36
313,2019-11-22,2019-11-18,3050.0,3010.0,40.0,1.25,3110.2900390625,122.36,12.390000343322754,False,2019-11-18,False,,122.36
314,2019-11-29,2019-11-25,3045.0,3000.0,45.0,0.2,3140.97998046875,17.360000000000007,12.510000228881836,False,2019-11-25,False,,17.360000000000007
315,2019-12-06,2019-12-02,3075.0,3035.0,40.0,2.25,3145.91,222.36,12.69,False,2019-12-02,True,13.799999999999999,-1160.28
316,2019-12-13,2019-12-09,3080.0,3040.0,40.0,1.65,3168.8,162.36,14.25,False,2019-12-09,False,,162.36
317,2019-12-20,2019-12-16,3105.0,3060.0,45.0,0.5499999999999998,3221.22,52.35999999999999,12.47,False,2019-12-16,False,,52.35999999999999
318,2019-12-27,2019-12-23,3155.0,3115.0,40.0,0.4,3240.02,37.36,12.81,False,2019-12-23,False,,37.36
319,2020-01-03,2019-12-30,3175.0,3140.0,35.0,2.2,3234.85,217.36000000000004,13.74,False,2019-12-30,False,,217.36000000000004
320,2020-01-10,2020-01-06,3175.0,3135.0,40.0,3.7,3265.35,367.36,15.45,True,2020-01-06,False,,367.36
321,2020-01-17,2020-01-13,3205.0,3165.0,40.0,1.2500000000000002,3329.62,122.36000000000004,12.84,False,2020-01-13,False,,122.36000000000004
322,2020-01-24,2020-01-21,3265.0,3230.0,35.0,1.05,3295.47,102.36,13.23,False,2020-01-21,False,,102.36
323,2020-01-31,2020-01-27,3235.0,3195.0,40.0,9.1,3225.52,-40.64000000000168,17.42,True,2020-01-27,True,7.2,184.71999999999994
324,2020-02-07,2020-02-03,3160.0,3125.0,35.0,1.6,3327.71,157.36,18.64,False,2020-02-03,False,,157.36
325,2020-02-14,2020-02-10,3260.0,3220.0,40.0,2.45,3380.16,242.36000000000004,15.88,False,2020-02-10,False,,242.36000000000004
326,2020-02-21,2020-02-18,3315.0,3270.0,45.0,2.1,3337.75,207.36,14.98,False,2020-02-18,False,,207.36
327,2020-02-28,2020-02-24,3270.0,3230.0,40.0,15.5,2954.22,-2452.64,22.25,True,2020-02-24,True,16.799999999999997,-135.27999999999972
328,2020-03-06,2020-03-02,2855.0,2800.0,55.0,5.900000000000002,2972.37,587.3600000000002,38.54,False,2020-03-02,False,,587.3600000000002
329,2020-03-13,2020-03-09,2865.0,2800.0,65.0,103.8,2711.02,3877.36,41.94,True,2020-03-09,False,,3877.36
330,2020-03-20,2020-03-16,2575.0,2495.0,80.0,32.599999999999994,2304.92,-4742.640000000001,57.83,True,2020-03-16,True,55.099999999999994,-2255.28
331,2020-04-03,2020-03-30,2365.0,2255.0,110.0,12.7,2488.65,1267.36,66.3,False,2020-03-30,False,,1267.36
332,2020-04-10,2020-04-06,2310.0,2200.0,110.0,1.4,2789.82,137.36,44.17,False,2020-04-06,False,,137.36
333,2020-04-17,2020-04-13,2600.0,2485.0,115.0,10.9,2874.56,1087.3599999999997,44.6,False,2020-04-13,False,,1087.3599999999997
334,2020-04-24,2020-04-20,2690.0,2575.0,115.0,9.1,2836.74,907.36,40.68,False,2020-04-20,False,,907.36
335,2020-05-01,2020-04-27,2650.0,2535.0,115.0,1.2999999999999998,2830.71,127.35999999999996,36.29,False,2020-04-27,False,,127.35999999999996
336,2020-05-08,2020-05-04,2650.0,2535.0,115.0,5.6,2929.8,557.36,39.13,False,2020-05-04,False,,557.36
337,2020-05-15,2020-05-11,2750.0,2640.0,110.0,2.9,2863.7,287.36,28.46,False,2020-05-11,False,,287.36
338,2020-05-22,2020-05-18,2685.0,2575.0,110.0,0.65,2955.45,62.36,30.71,False,2020-05-18,False,,62.36
339,2020-05-29,2020-05-26,2780.0,2675.0,105.0,0.25,3044.31,22.36,27.72,False,2020-05-26,False,,22.36
340,2020-06-05,2020-06-01,2875.0,2770.0,105.0,2.95,3193.93,292.36,28.94,False,2020-06-01,False,,292.36
341,2020-06-12,2020-06-08,3025.0,2915.0,110.0,1.3,3041.31,127.36,25.56,False,2020-06-08,True,17.7,-1645.2799999999997
342,2020-06-19,2020-06-15,2865.0,2755.0,110.0,11.1,3097.74,1107.36,44.09,True,2020-06-15,False,,1107.36
343,2020-06-26,2020-06-22,2920.0,2810.0,110.0,4.05,3009.05,402.36,35.22,False,2020-06-22,False,,402.36
344,2020-07-03,2020-06-29,2835.0,2725.0,110.0,2.95,3130.01,292.36,35.05,False,2020-06-29,False,,292.36
345,2020-07-10,2020-07-06,2955.0,2845.0,110.0,0.7499999999999999,3185.04,72.35999999999999,27.76,False,2020-07-06,False,,72.35999999999999
346,2020-07-17,2020-07-13,3020.0,2915.0,105.0,1.6,3224.73,157.36,27.85,False,2020-07-13,False,,157.36
347,2020-07-24,2020-07-20,3060.0,2960.0,100.0,1.7000000000000002,3215.63,167.36000000000004,26.94,False,2020-07-20,False,,167.36000000000004
348,2020-07-31,2020-07-27,3060.0,2960.0,100.0,1.45,3271.12,142.36,26.6,False,2020-07-27,False,,142.36
349,2020-08-07,2020-08-03,3120.0,3025.0,95.0,1.3000000000000005,3351.28,127.36000000000004,25.75,False,2020-08-03,False,,127.36000000000004
350,2020-08-14,2020-08-10,3205.0,3115.0,90.0,1.2000000000000002,3372.85,117.36,22.88,False,2020-08-10,False,,117.36
351,2020-08-21,2020-08-17,3235.0,3145.0,90.0,0.9,3397.16,87.36,22.52,False,2020-08-17,False,,87.36
352,2020-08-28,2020-08-24,3265.0,3180.0,85.0,0.85,3508.01,82.36,22.87,False,2020-08-24,False,,82.36
353,2020-09-04,2020-08-31,3375.0,3295.0,80.0,2.15,3426.96,212.36,23.91,False,2020-08-31,True,18.900000000000002,-1680.2800000000004
354,2020-09-11,2020-09-08,3290.0,3200.0,90.0,12.8,3340.97,1277.36,30.61,True,2020-09-08,False,,1277.36
355,2020-09-18,2020-09-14,3205.0,3120.0,85.0,2.05,3319.47,202.36,25.86,False,2020-09-14,False,,202.36
356,2020-09-25,2020-09-21,3180.0,3095.0,85.0,10.0,3298.46,997.36,28.04,True,2020-09-21,False,,997.36
357,2020-10-02,2020-09-28,3160.0,3080.0,80.0,2.0,3348.42,197.36,27.15,False,2020-09-28,False,,197.36
358,2020-10-09,2020-10-05,3215.0,3135.0,80.0,2.05,3477.14,202.36,29.52,False,2020-10-05,False,,202.36
359,2020-10-16,2020-10-12,3345.0,3260.0,85.0,1.1,3483.81,107.36,25.65,False,2020-10-12,False,,107.36
360,2020-10-23,2020-10-19,3350.0,3270.0,80.0,2.25,3465.39,222.36,27.36,False,2020-10-19,False,,222.36
361,2020-10-30,2020-10-26,3335.0,3260.0,75.0,5.699999999999999,3269.96,-5936.639999999997,29.38,False,2020-10-26,True,0.0,564.7199999999999
362,2020-11-06,2020-11-02,3135.0,3050.0,85.0,6.0,3509.44,597.36,38.57,False,2020-11-02,False,,597.36
363,2020-11-13,2020-11-09,3365.0,3275.0,90.0,0.8999999999999999,3585.15,87.35999999999999,24.8,False,2020-11-09,False,,87.35999999999999
364,2020-11-20,2020-11-16,3440.0,3350.0,90.0,1.75,3557.54,172.36,23.66,False,2020-11-16,False,,172.36
365,2020-11-27,2020-11-23,3420.0,3330.0,90.0,0.6000000000000001,3638.35,57.36000000000001,23.66,False,2020-11-23,False,,57.36000000000001
366,2020-12-04,2020-11-30,3500.0,3420.0,80.0,2.85,3699.12,282.36,22.64,False,2020-11-30,False,,282.36
367,2020-12-11,2020-12-07,3565.0,3480.0,85.0,1.7,3663.46,167.36,22.04,False,2020-12-07,False,,167.36
368,2020-12-18,2020-12-14,3535.0,3455.0,80.0,1.15,3709.41,112.36,22.67,False,2020-12-14,False,,112.36
369,2020-12-25,2020-12-21,3585.0,3505.0,80.0,7.500000000000001,3703.06,747.3600000000001,24.25,False,2020-12-21,False,,747.3600000000001
370,2021-01-01,2020-12-28,3580.0,3505.0,75.0,0.6499999999999999,3756.07,62.35999999999999,22.11,False,2020-12-28,False,,62.35999999999999
371,2021-01-08,2021-01-04,3640.0,3565.0,75.0,5.4,3824.68,537.36,23.04,False,2021-01-04,False,,537.36
