week_end,entry,exp,short_k,wing_k,credit,settle,payout,pnl,bid_size,dist_pct
2018-12-21,2018-12-17,2018-12-21,2530.0,2480.0,7.5,2416.6201171875,50.0,-4252.64,34,0.026904345270318174
2018-12-28,2018-12-24,2018-12-28,2350.0,2300.0,12.0,2485.739990234375,0.0,1197.36,20,0.027567476043786943
2019-01-04,2018-12-31,2019-01-04,2420.0,2370.0,5.2,2531.93994140625,0.0,517.36,45,0.026446849023890273
2019-01-11,2019-01-07,2019-01-11,2465.0,2415.0,4.3999999999999995,2596.260009765625,0.0,437.35999999999996,31,0.026438202704394037
2019-01-18,2019-01-14,2019-01-18,2525.0,2475.0,4.2,2670.7099609375,0.0,417.36,87,0.027447177670027714
2019-01-25,2019-01-22,2019-01-25,2600.0,2550.0,2.8000000000000003,2664.760009765625,0.0,277.36,40,0.026476091365862382
2019-02-01,2019-01-28,2019-02-01,2590.0,2540.0,6.6,2706.530029296875,0.0,657.36,37,0.02805506292936316
2019-02-08,2019-02-04,2019-02-08,2630.0,2580.0,0.9999999999999999,2707.8798828125,0.0,97.35999999999999,163,0.02827606879231878
2019-02-15,2019-02-11,2019-02-15,2635.0,2585.0,1.9,2775.60009765625,0.0,187.36,246,0.02691400134661969
2019-02-22,2019-02-19,2019-02-22,2700.0,2650.0,0.7,2792.669921875,0.0,67.36,427,0.027237388311121487
2019-03-01,2019-02-25,2019-03-01,2715.0,2665.0,0.55,2803.68994140625,0.0,52.36000000000001,302,0.027812066605727746
2019-03-08,2019-03-04,2019-03-08,2725.0,2675.0,0.44999999999999996,2743.070068359375,0.0,42.35999999999999,468,0.028066563368551872
2019-03-15,2019-03-11,2019-03-15,2670.0,2620.0,1.0,2822.47998046875,0.0,97.36,133,0.026638061200922245
2019-03-22,2019-03-18,2019-03-22,2745.0,2695.0,0.5,2800.7099609375,0.0,47.36,167,0.027451029238436734
2019-03-29,2019-03-25,2019-03-29,2725.0,2675.0,4.35,2834.39990234375,0.0,432.35999999999996,48,0.027032417491798084
2019-04-05,2019-04-01,2019-04-05,2755.0,2705.0,0.44999999999999996,2892.739990234375,0.0,42.35999999999999,280,0.028012949858661318
2019-04-12,2019-04-08,2019-04-12,2815.0,2765.0,0.8,2907.409912109375,0.0,77.36,332,0.026874171372753195
2019-04-19,2019-04-15,2019-04-18,2830.0,2780.0,0.35000000000000003,2905.030029296875,0.0,32.36,327,0.02662504237430105
