week_end,entry,exp,short_k,wing_k,credit,settle,payout,pnl,bid_size,dist_pct
2016-08-05,2016-08-01,2016-08-05,2125.0,2075.0,0.25,2182.8701171875,0.0,22.36,1,0.02235926365142076
2016-08-12,2016-08-08,2016-08-12,2135.0,2085.0,0.45000000000000007,2184.050048828125,0.0,42.36000000000001,169,0.02192989716180541
2016-08-26,2016-08-22,2016-08-26,2140.0,2090.0,1.65,2169.0400390625,0.0,162.36,2,0.020088244645243915
2016-09-02,2016-08-29,2016-09-02,2125.0,2075.0,1.3,2179.97998046875,0.0,127.36,90,0.02030393089540889
2016-09-23,2016-09-19,2016-09-23,2095.0,2045.0,1.55,2164.68994140625,0.0,152.36,16,0.02064357688239864
2016-09-30,2016-09-26,2016-09-30,2120.0,2070.0,4.65,2168.27001953125,0.0,462.36000000000007,49,0.02064496191875776
2016-10-07,2016-10-03,2016-10-07,2125.0,2075.0,2.8499999999999996,2153.739990234375,0.0,282.35999999999996,25,0.019956010617443478
2016-10-14,2016-10-10,2016-10-14,2110.0,2060.0,0.35000000000000003,2132.97998046875,0.0,32.36,36,0.020308853637255958
2016-10-28,2016-10-24,2016-10-28,2100.0,2050.0,0.49999999999999994,2126.409912109375,0.0,47.35999999999999,43,0.01922318453497763
2016-11-04,2016-10-31,2016-11-04,2085.0,2035.0,3.0,2085.179931640625,0.0,297.36,108,0.019474096632806245
2016-11-11,2016-11-07,2016-11-11,2045.0,1995.0,4.9,2164.449951171875,0.0,487.36000000000007,17,0.019269287523312834
2016-11-25,2016-11-21,2016-11-25,2135.0,2085.0,0.1,2213.35009765625,0.0,7.359999999999999,79,0.021494983474434886
2016-12-02,2016-11-28,2016-12-02,2170.0,2120.0,1.2000000000000002,2191.949951171875,0.0,117.36000000000001,17,0.0195857391481601
2016-12-23,2016-12-19,2016-12-23,2215.0,2165.0,0.5,2263.7900390625,0.0,47.36,45,0.01907384051667981
2016-12-30,2016-12-27,2016-12-30,2220.0,2170.0,0.15000000000000002,2238.830078125,0.0,12.360000000000001,30,0.019343683957826187
2017-01-06,2017-01-03,2017-01-06,2195.0,2145.0,0.30000000000000004,2276.97998046875,0.0,27.360000000000003,26,0.019577224083797952
2017-01-13,2017-01-09,2017-01-13,2235.0,2185.0,0.9,2274.639892578125,0.0,87.36,483,0.018436692825076047
2017-01-27,2017-01-23,2017-01-27,2230.0,2180.0,1.05,2294.68994140625,0.0,102.36,101,0.018187767203975025
2017-02-03,2017-01-30,2017-02-03,2255.0,2205.0,2.75,2297.419921875,0.0,272.36,76,0.017296428894409542
2017-02-10,2017-02-06,2017-02-10,2260.0,2210.0,0.8,2316.10009765625,0.0,77.36,53,0.016287802468632016
2017-02-24,2017-02-21,2017-02-24,2315.0,2265.0,0.2,2367.340087890625,0.0,17.36,275,0.015379605582392583
2017-03-03,2017-02-27,2017-03-03,2330.0,2280.0,0.9500000000000001,2383.1201171875,0.0,92.36,66,0.01577301380635015
2017-03-10,2017-03-06,2017-03-10,2345.0,2295.0,1.2000000000000002,2372.60009765625,0.0,117.36000000000001,39,0.01599588577704108
2017-03-24,2017-03-20,2017-03-24,2340.0,2290.0,0.9500000000000001,2343.97998046875,0.0,92.36,319,0.01608325449385052
2017-03-31,2017-03-27,2017-03-31,2305.0,2255.0,4.4,2362.719970703125,0.0,437.36000000000007,275,0.01662982653160492
2017-04-07,2017-04-03,2017-04-07,2325.0,2275.0,0.95,2355.5400390625,0.0,92.36,100,0.015964638709131434
2017-04-14,2017-04-10,2017-04-13,2320.0,2270.0,0.4,2328.949951171875,0.0,37.36,35,0.01508785181874678
2017-04-28,2017-04-24,2017-04-28,2310.0,2260.0,0.15000000000000002,2384.199951171875,0.0,12.360000000000001,97,0.016472988079084146
2017-05-12,2017-05-08,2017-05-12,2365.0,2315.0,1.1,2390.89990234375,0.0,107.36000000000001,45,0.014291744017700548
2017-05-19,2017-05-15,2017-05-19,2355.0,2305.0,0.6499999999999999,2381.72998046875,0.0,62.359999999999985,80,0.015015225986064102
2017-05-26,2017-05-22,2017-05-26,2345.0,2295.0,0.7,2415.820068359375,0.0,67.36,79,0.015421555243437439
2017-06-02,2017-05-30,2017-06-02,2380.0,2330.0,0.8,2439.070068359375,0.0,77.36,26,0.014827291497624252
2017-06-09,2017-06-05,2017-06-09,2400.0,2350.0,0.8999999999999999,2431.77001953125,0.0,87.35999999999999,126,0.016018428033785528
2017-06-16,2017-06-12,2017-06-16,2395.0,2345.0,3.55,2433.14990234375,0.0,352.36,63,0.015120681329206378
2017-06-23,2017-06-19,2017-06-23,2400.0,2350.0,0.39999999999999997,2438.300048828125,0.0,37.36,296,0.013624274571746734
2017-06-30,2017-06-26,2017-06-30,2405.0,2355.0,0.5,2423.409912109375,0.0,47.36,312,0.013657075897664598
2017-07-07,2017-07-03,2017-07-07,2390.0,2340.0,0.39999999999999997,2425.179931640625,0.0,37.36,8,0.013786323123641296
2017-07-14,2017-07-10,2017-07-14,2390.0,2340.0,1.65,2459.27001953125,0.0,162.36,78,0.0145061119719995
2017-07-21,2017-07-17,2017-07-21,2425.0,2375.0,0.7500000000000001,2472.5400390625,0.0,72.36000000000001,92,0.013935037331842905
2017-07-28,2017-07-24,2017-07-28,2435.0,2385.0,0.85,2472.10009765625,0.0,82.36,288,0.015182783077087746
2017-08-04,2017-07-31,2017-08-04,2435.0,2385.0,0.6499999999999999,2476.830078125,0.0,62.359999999999985,220,0.01500752242654894
2017-08-11,2017-08-07,2017-08-11,2445.0,2395.0,1.0499999999999998,2441.320068359375,3.679931640625,-265.6331640625,386,0.012851135169149706
2017-08-18,2017-08-14,2017-08-18,2405.0,2355.0,1.0499999999999998,2425.550048828125,0.0,102.35999999999999,341,0.014877225166048362
2017-08-25,2017-08-21,2017-08-25,2390.0,2340.0,3.5999999999999996,2443.050048828125,0.0,357.35999999999996,103,0.01465648950237105
2017-09-01,2017-08-28,2017-09-01,2405.0,2355.0,1.2999999999999998,2476.550048828125,0.0,127.35999999999997,335,0.015574813478085205
2017-09-08,2017-09-05,2017-09-08,2440.0,2390.0,1.1,2461.429931640625,0.0,107.36000000000001,40,0.01475845353717768
2017-09-15,2017-09-11,2017-09-15,2425.0,2375.0,0.4,2500.22998046875,0.0,37.36,342,0.014800312278783105
2017-09-22,2017-09-18,2017-09-22,2465.0,2415.0,0.55,2502.219970703125,0.0,52.36000000000001,336,0.014090695953555835
2017-09-29,2017-09-25,2017-09-29,2465.0,2415.0,0.9,2519.360107421875,0.0,87.36,351,0.014874779651233528
2017-10-06,2017-10-02,2017-10-06,2485.0,2435.0,0.7999999999999999,2549.330078125,0.0,77.36,270,0.013638426408615546
2017-10-13,2017-10-09,2017-10-13,2515.0,2465.0,0.8999999999999999,2553.169921875,0.0,87.35999999999999,519,0.01346631353059206
2017-10-20,2017-10-16,2017-10-20,2520.0,2470.0,0.5499999999999999,2575.2099609375,0.0,52.35999999999999,799,0.012991662478398865
