date,open,high,low,close,atr_prev,prev_close
2023-06-02,4226.71,4290.67,4166.15,4282.37,128.98055666762573,4205.45
2023-06-09,4282.99,4322.62,4261.07,4298.86,128.66194547708108,4282.37
2023-06-16,4308.32,4448.47,4304.37,4409.59,123.86823508586102,4298.86
2023-06-23,4396.11,4400.15,4341.34,4348.33,125.70693257972813,4409.59
2023-06-30,4344.84,4458.48,4328.08,4450.38,121.6028659668904,4348.33
2023-07-07,4450.48,4456.46,4385.05,4398.95,122.23123268354107,4450.38
2023-07-14,4394.23,4527.76,4389.92,4505.42,118.6011446347167,4398.95
2023-07-21,4508.86,4578.43,4504.9,4536.34,119.9753485893798,4505.42
2023-07-28,4543.39,4607.07,4528.56,4582.23,116.65782369013844,4536.34
2023-08-04,4584.82,4594.22,4474.55,4478.03,113.9329791408428,4582.23
2023-08-11,4491.58,4527.37,4443.98,4464.05,114.34276634506833,4478.03
2023-08-18,4458.13,4490.33,4335.31,4369.71,112.13185446327775,4464.05
2023-08-25,4380.28,4458.3,4356.29,4405.71,115.19529343018644,4369.71
2023-09-01,4426.03,4541.25,4414.98,4515.77,114.25348675660172,4405.71
2023-09-08,4510.06,4514.29,4430.46,4457.49,115.77395198827303,4515.77
2023-09-15,4480.98,4511.99,4447.21,4450.32,113.59795541768212,4457.49
2023-09-22,4445.13,4466.36,4316.49,4320.06,110.11095860213338,4450.32
2023-09-29,4310.62,4338.51,4238.63,4288.05,112.95089013055241,4320.06
2023-10-06,4284.52,4324.1,4216.45,4308.5,112.01725512122725,4288.05
2023-10-13,4289.02,4385.85,4283.79,4327.78,111.70530832685392,4308.5
2023-10-20,4342.37,4393.57,4223.03,4224.16,111.01635773207869,4327.78
2023-10-27,4210.4,4259.38,4103.78,4117.37,115.26804646550164,4224.16
2023-11-03,4139.39,4373.62,4132.94,4358.34,118.14890028939442,4117.37
2023-11-10,4364.27,4418.03,4343.94,4415.24,128.01326455443768,4358.34
2023-11-17,4406.66,4521.17,4393.82,4514.02,124.16160280054929,4415.24
2023-11-24,4511.7,4568.43,4510.36,4559.34,124.38934545765295,4514.02
2023-12-01,4554.86,4599.39,4537.24,4594.63,119.65224935353494,4559.34
2023-12-08,4564.37,4609.23,4546.5,4604.37,115.5449458282825,4594.63
2023-12-15,4593.39,4738.57,4593.39,4719.19,111.77244969769086,4604.37
2023-12-22,4725.58,4778.01,4697.82,4754.63,114.15870329071291,4719.19
2023-12-29,4758.86,4793.3,4751.99,4769.83,111.7323673413763,4754.63
2024-01-05,4745.2,4754.33,4682.11,4697.24,106.70219824556374,4769.83
2024-01-12,4703.7,4802.4,4699.82,4783.83,105.3463269423092,4697.24
2024-01-19,4772.35,4842.07,4714.82,4839.81,105.3330178750014,4783.83
2024-01-26,4853.42,4906.69,4844.05,4890.97,106.89851659821558,4839.81
2024-02-02,4892.95,4975.29,4845.15,4958.61,104.04005112691442,4890.97
2024-02-09,4957.19,5030.06,4918.09,5026.61,105.90433318927771,4958.61
2024-02-16,5026.83,5048.39,4920.31,5005.57,106.33759510432932,5026.61
2024-02-23,4989.32,5111.06,4946.0,5088.8,107.89062402544866,5005.57
2024-03-01,5093.0,5140.33,5057.29,5137.08,111.97415088077378,5088.8
2024-03-08,5130.99,5189.26,5056.82,5123.69,109.90742581786137,5137.08
2024-03-15,5111.96,5179.87,5091.14,5117.09,111.51689540229988,5123.69
2024-03-22,5154.77,5261.1,5131.59,5234.18,109.88926001642129,5117.09
2024-03-29,5219.52,5264.85,5203.42,5254.35,112.32645572953408,5234.18
2024-04-05,5257.97,5263.95,5146.06,5204.34,108.69099460599594,5254.35
2024-04-12,5211.37,5224.81,5107.94,5123.41,109.34806641985332,5204.34
2024-04-19,5149.67,5168.43,4953.56,4967.23,109.88534738986385,5123.41
2024-04-26,4987.33,5114.62,4969.4,5099.96,117.38425114773072,4967.23
2024-05-03,5114.13,5139.12,5011.05,5127.79,119.52751892289285,5099.96
2024-05-10,5142.42,5239.66,5142.42,5222.68,120.1376961426862,5127.79
2024-05-17,5233.08,5325.49,5211.16,5303.27,119.5471464182086,5222.68
2024-05-24,5305.35,5341.88,5256.93,5304.72,119.17449310262226,5303.27
2024-05-31,5315.91,5315.91,5191.68,5277.51,116.72988645243495,5304.72
2024-06-07,5297.15,5375.08,5234.32,5346.99,117.26560884868957,5277.51
2024-06-14,5341.22,5447.25,5327.25,5431.6,118.94377964521176,5346.99
2024-06-21,5431.11,5505.53,5420.4,5464.62,119.01922395626806,5431.6
2024-06-28,5459.58,5523.64,5446.56,5460.48,116.59856510224893,5464.62
2024-07-05,5471.08,5570.33,5446.53,5567.19,113.77581045208828,5460.48
2024-07-12,5572.75,5655.56,5562.51,5615.35,114.49182399122485,5567.19
2024-07-19,5638.16,5669.67,5497.04,5505.0,112.9602651347088,5615.35
2024-07-26,5544.54,5585.34,5390.95,5459.1,117.22238905365819,5505.0
2024-08-02,5476.55,5566.16,5302.03,5346.56,122.7343612641112,5459.1
2024-08-09,5151.14,5358.67,5119.26,5344.16,132.83404974524612,5346.56
2024-08-16,5351.88,5561.98,5324.37,5554.25,140.44661762058567,5344.16
2024-08-23,5557.23,5643.22,5550.74,5634.61,147.38685921911525,5554.25
2024-08-30,5639.66,5651.62,5560.95,5648.4,143.4649407034642,5634.61
2024-09-06,5623.89,5623.89,5402.62,5408.42,139.69387351035965,5648.4
2024-09-13,5442.07,5636.27,5406.96,5626.02,147.27145397390538,5408.42
2024-09-20,5615.21,5733.57,5604.53,5702.55,153.13135011862647,5626.02
2024-09-27,5711.9,5767.37,5698.99,5738.17,151.41053939586743,5702.55
2024-10-04,5726.52,5765.14,5674.0,5751.07,145.4797865818769,5738.17
2024-10-11,5737.8,5822.13,5686.85,5815.03,141.5983732546,5751.07
2024-10-18,5829.81,5878.46,5804.48,5864.67,141.1470608792714,5815.03
2024-10-25,5857.82,5866.92,5762.41,5808.12,136.3494136736092,5864.67
2024-11-01,5833.93,5850.94,5702.86,5728.8,134.07516983978,5808.12
2024-11-08,5725.15,6012.45,5696.51,5995.54,135.07551485122428,5728.8
2024-11-15,6008.86,6017.31,5853.01,5870.62,147.99440664756537,5995.54
2024-11-22,5874.17,5972.9,5855.29,5969.34,149.159091887025,5870.62
2024-11-29,5992.28,6044.17,5963.91,6032.38,146.90558532366606,5969.34
2024-12-06,6040.11,6099.97,6033.39,6090.27,142.14518637197565,6032.38
2024-12-13,6083.01,6092.59,6029.89,6051.09,136.81981591683453,6090.27
2024-12-20,6063.79,6085.19,5832.3,5930.85,131.52554335134636,6051.09
2024-12-27,5940.25,6049.75,5902.57,5970.84,140.19443311196443,5930.85
2025-01-03,5920.67,5949.34,5829.53,5942.47,140.69340217539556,5970.84
2025-01-10,5982.81,6021.04,5807.78,5827.04,140.73744487715305,5942.47
2025-01-17,5782.02,6014.96,5773.31,5996.66,145.91762738592786,5827.04
2025-01-24,6014.12,6128.18,6006.88,6101.24,152.75565400121872,5996.66
2025-01-31,5969.04,6120.91,5962.92,6040.53,151.23882157256028,6101.24
2025-02-07,5969.65,6101.28,5923.93,6025.99,151.7210486030917,6040.53
2025-02-14,6046.4,6127.47,6003.0,6114.63,153.55168798858514,6025.99
2025-02-21,6121.6,6147.43,6008.56,6013.13,151.47442456082908,6114.63
2025-02-28,6026.69,6043.65,5837.66,5954.5,150.57410852076987,6013.13
2025-03-07,5968.33,5986.09,5666.29,5770.2,154.532386483572,5954.5
2025-03-14,5705.37,5705.37,5504.65,5638.94,166.33721602045972,5770.2
2025-03-21,5635.6,5715.33,5597.76,5667.56,173.42384344756977,5638.94
2025-03-28,5718.08,5786.95,5572.42,5580.94,169.43428320131477,5667.56
2025-04-04,5527.91,5695.31,5069.9,5074.08,172.65540582979227,5580.94
2025-04-11,4953.79,5481.34,4835.04,5363.36,204.9950196990929,5074.08
2025-04-18,5441.96,5459.46,5220.79,5282.7,236.51680400630056,5363.36
2025-04-25,5232.94,5528.11,5101.63,5525.21,236.67060372013623,5282.7
2025-05-02,5529.22,5700.7,5433.24,5686.67,250.22841774012647,5525.21
2025-05-09,5655.32,5720.1,5578.64,5659.91,251.45924504440316,5686.67
2025-05-16,5807.2,5958.62,5786.08,5958.38,243.60215611266008,5659.91
2025-05-23,5902.88,5968.61,5767.41,5802.82,247.53843067604151,5958.38
2025-05-30,5854.07,5943.13,5843.66,5911.69,244.22854277060998,5802.82
2025-06-06,5896.68,6016.87,5861.43,6000.36,236.80578971556645,5911.69
2025-06-13,6004.63,6059.4,5963.21,5976.97,230.99394759302598,6000.36
2025-06-20,6004.0,6050.83,5952.56,5967.84,221.3650941935241,5976.97
2025-06-27,5969.67,6187.68,5943.23,6173.07,212.5725874654152,5967.84
2025-07-04,6193.36,6284.65,6174.97,6279.35,214.8495455035999,6173.07
2025-07-11,6259.04,6290.22,6201.0,6259.75,207.47314939619991,6279.35
