week_end,entry,exp,short_k,wing_k,credit,settle,payout,pnl,bid_size,dist_pct
2020-05-01,2020-04-27,2020-05-01,2650.0,2600.0,0.8499999999999999,2830.71,0.0,82.35999999999999,300,0.06582908549955223
2020-05-08,2020-05-04,2020-05-08,2650.0,2600.0,3.3,2929.8,0.0,327.36,48,0.06383910750306461
2020-05-15,2020-05-11,2020-05-15,2750.0,2700.0,1.75,2863.7,0.0,172.36,447,0.06136937674926622
2020-05-22,2020-05-18,2020-05-22,2685.0,2635.0,0.4,2955.45,0.0,37.36,31,0.06240178789677684
2020-05-29,2020-05-26,2020-05-29,2780.0,2730.0,0.15000000000000002,3044.31,0.0,12.360000000000001,47,0.05936490212996323
2020-06-05,2020-06-01,2020-06-05,2875.0,2825.0,1.8499999999999996,3193.93,0.0,182.35999999999999,51,0.055615229723648366
2020-06-12,2020-06-08,2020-06-12,3025.0,2975.0,0.8,3041.31,0.0,77.36,243,0.052890952525571897
2020-06-19,2020-06-15,2020-06-19,2865.0,2815.0,6.1,3097.74,0.0,607.36,3,0.05797172928770824
2020-06-26,2020-06-22,2020-06-26,2920.0,2870.0,2.3999999999999995,3009.05,0.0,237.35999999999996,257,0.057377313783597006
2020-07-03,2020-06-29,2020-07-02,2835.0,2785.0,1.85,3130.01,0.0,182.36,338,0.05784217610209208
2020-07-10,2020-07-06,2020-07-10,2955.0,2905.0,0.3999999999999999,3185.04,0.0,37.35999999999999,409,0.05591355938159948
2020-07-17,2020-07-13,2020-07-17,3020.0,2970.0,1.0000000000000002,3224.73,0.0,97.36000000000003,169,0.05181724562328886
2020-07-24,2020-07-20,2020-07-24,3060.0,3010.0,1.1500000000000001,3215.63,0.0,112.36000000000001,371,0.051083346512731304
2020-07-31,2020-07-27,2020-07-31,3060.0,3010.0,0.95,3271.12,0.0,92.36,245,0.048397981111010936
2020-08-07,2020-08-03,2020-08-07,3120.0,3070.0,0.9000000000000001,3351.28,0.0,87.36000000000001,159,0.046198244026510765
2020-08-14,2020-08-10,2020-08-14,3205.0,3155.0,0.8,3372.85,0.0,77.36,253,0.04364899381728778
2020-08-21,2020-08-17,2020-08-21,3235.0,3185.0,0.6000000000000001,3397.16,0.0,57.36000000000001,501,0.04087048045421525
2020-08-28,2020-08-24,2020-08-28,3265.0,3215.0,0.5999999999999999,3508.01,0.0,57.359999999999985,252,0.03890308375231071
2020-09-04,2020-08-31,2020-09-04,3375.0,3325.0,1.5999999999999996,3426.96,0.0,157.35999999999999,556,0.0379160834775272
2020-09-11,2020-09-08,2020-09-11,3290.0,3240.0,8.2,3340.97,0.0,817.3599999999999,16,0.03996545042836801
2020-09-18,2020-09-14,2020-09-18,3205.0,3155.0,1.4,3319.47,0.0,137.36,379,0.0406977614285671
2020-09-25,2020-09-21,2020-09-25,3180.0,3130.0,7.1,3298.46,0.0,707.36,27,0.04201574347712129
2020-10-02,2020-09-28,2020-10-02,3160.0,3110.0,1.5,3348.42,0.0,147.36,146,0.0419771651012897
2020-10-09,2020-10-05,2020-10-09,3215.0,3165.0,1.55,3477.14,0.0,152.36,338,0.03984565854940541
2020-10-16,2020-10-12,2020-10-16,3345.0,3295.0,0.75,3483.81,0.0,72.36,245,0.03800249630443407
2020-10-23,2020-10-19,2020-10-23,3350.0,3300.0,1.75,3465.39,0.0,172.36,484,0.0384090980851424
2020-10-30,2020-10-26,2020-10-30,3335.0,3285.0,4.5,3269.96,50.0,-4552.64,208,0.03762635662941253
2020-11-06,2020-11-02,2020-11-06,3135.0,3085.0,2.8000000000000007,3509.44,0.0,277.36000000000007,4,0.041272676118362314
2020-11-13,2020-11-09,2020-11-13,3365.0,3315.0,0.55,3585.15,0.0,52.36000000000001,6,0.0411575635998906
2020-11-20,2020-11-16,2020-11-20,3440.0,3390.0,1.1999999999999997,3557.54,0.0,117.35999999999997,393,0.040486451055046536
2020-11-27,2020-11-23,2020-11-27,3420.0,3370.0,0.40000000000000013,3638.35,0.0,37.360000000000014,177,0.03866154702406718
2020-12-04,2020-11-30,2020-12-04,3500.0,3450.0,2.1499999999999995,3699.12,0.0,212.35999999999996,68,0.038025478582324385
2020-12-11,2020-12-07,2020-12-11,3565.0,3515.0,1.25,3663.46,0.0,122.36,273,0.03625727199982696
2020-12-18,2020-12-14,2020-12-18,3535.0,3485.0,0.8499999999999999,3709.41,0.0,82.35999999999999,727,0.035065211575941876
2020-12-25,2020-12-21,2020-12-24,3585.0,3535.0,5.500000000000001,3703.06,0.0,547.3600000000001,121,0.0335390264219916
2021-01-01,2020-12-28,2020-12-31,3580.0,3530.0,0.5,3756.07,0.0,47.36,115,0.033231975717379666
2021-01-08,2021-01-04,2021-01-08,3640.0,3590.0,3.999999999999999,3824.68,0.0,397.3599999999999,11,0.030901979995048057
2021-01-15,2021-01-11,2021-01-15,3705.0,3655.0,3.8000000000000007,3768.25,0.0,377.36000000000007,18,0.03129150674043314
2021-01-22,2021-01-19,2021-01-22,3650.0,3600.0,1.5999999999999996,3841.47,0.0,157.35999999999999,630,0.031380614343528165
2021-01-29,2021-01-25,2021-01-29,3725.0,3675.0,2.1499999999999995,3714.24,10.760000000000218,-863.6400000000219,421,0.030319122627535763
2021-02-05,2021-02-01,2021-02-05,3595.0,3545.0,4.9,3886.83,0.0,487.36000000000007,4,0.03210347204273278
2021-02-12,2021-02-08,2021-02-12,3760.0,3710.0,1.0,3934.83,0.0,97.36,580,0.03263070419853709
2021-02-19,2021-02-16,2021-02-19,3815.0,3765.0,1.15,3906.71,0.0,112.35999999999999,142,0.03045366635915654
2021-02-26,2021-02-22,2021-02-26,3790.0,3740.0,4.1000000000000005,3811.15,0.0,407.36000000000007,116,0.029874242009260997
2021-03-05,2021-03-01,2021-03-05,3695.0,3645.0,1.9,3841.94,0.0,187.36,41,0.03047636540151925
2021-03-12,2021-03-08,2021-03-12,3720.0,3670.0,5.199999999999999,3943.34,0.0,517.3599999999999,1,0.031739173438419144
2021-03-19,2021-03-15,2021-03-19,3820.0,3770.0,2.3,3913.1,0.0,227.35999999999999,147,0.03127805362966423
2021-03-26,2021-03-22,2021-03-26,3790.0,3740.0,1.6,3974.54,0.0,157.36,411,0.031458434489279576
2021-04-02,2021-03-29,2021-04-01,3850.0,3800.0,2.5,4019.87,0.0,247.36,272,0.03133444373436925
2021-04-09,2021-04-05,2021-04-09,3900.0,3850.0,0.4999999999999999,4128.8,0.0,47.359999999999985,72,0.029819372268257406
2021-04-16,2021-04-12,2021-04-16,4010.0,3960.0,1.4500000000000002,4185.47,0.0,142.36000000000004,280,0.028773493509009925
2021-04-23,2021-04-19,2021-04-23,4070.0,4020.0,1.5000000000000002,4180.17,0.0,147.36000000000004,429,0.02758829952191755
2021-04-30,2021-04-26,2021-04-30,4070.0,4020.0,1.65,4181.17,0.0,162.36,89,0.026355387460318618
2021-05-07,2021-05-03,2021-05-07,4075.0,4025.0,0.8999999999999999,4232.6,0.0,87.35999999999999,19,0.025392414085052765
2021-05-14,2021-05-10,2021-05-14,4125.0,4075.0,2.0,4173.85,0.0,197.36,4,0.025421726598308454
2021-05-21,2021-05-17,2021-05-21,4060.0,4010.0,4.5,4155.86,0.0,447.36,18,0.027276974495969036
2021-05-28,2021-05-24,2021-05-28,4040.0,3990.0,1.4,4204.11,0.0,137.36,674,0.027878706212432488
2021-06-04,2021-06-01,2021-06-04,4095.0,4045.0,0.75,4229.89,0.0,72.36,73,0.025953174393629017
2021-06-11,2021-06-07,2021-06-11,4125.0,4075.0,1.3000000000000003,4247.44,0.0,127.36000000000003,394,0.0247973351552878
2021-06-18,2021-06-14,2021-06-18,4145.0,4095.0,1.6999999999999997,4166.45,0.0,167.35999999999999,351,0.02411805699433061
2021-06-25,2021-06-21,2021-06-25,4065.0,4015.0,2.3,4280.7,0.0,227.35999999999999,62,0.024349266161840372
2021-07-02,2021-06-28,2021-07-02,4180.0,4130.0,0.9999999999999998,4352.34,0.0,97.35999999999997,105,0.023524189968930274
2021-07-09,2021-07-06,2021-07-09,4250.0,4200.0,0.85,4369.55,0.0,82.36,8,0.02351378798531368
2021-07-16,2021-07-12,2021-07-16,4270.0,4220.0,1.8500000000000005,4327.16,0.0,182.36000000000007,86,0.022782666407295985
2021-07-23,2021-07-19,2021-07-23,4230.0,4180.0,12.0,4411.79,0.0,1197.36,10,0.022453526100259722
2021-07-30,2021-07-26,2021-07-30,4310.0,4260.0,2.2499999999999996,4395.26,0.0,222.35999999999996,229,0.023072267718998403
2021-08-06,2021-08-02,2021-08-06,4295.0,4245.0,1.4499999999999997,4436.52,0.0,142.35999999999999,128,0.022810937236932564
2021-08-13,2021-08-09,2021-08-13,4340.0,4290.0,2.0,4468.0,0.0,197.36,106,0.021755790574594598
2021-08-20,2021-08-16,2021-08-20,4375.0,4325.0,3.0,4441.67,0.0,297.36,2,0.02081468218442256
2021-08-27,2021-08-23,2021-08-27,4345.0,4295.0,1.1999999999999997,4509.37,0.0,117.35999999999997,188,0.021764336386989595
2021-09-03,2021-08-30,2021-09-03,4415.0,4365.0,1.15,4535.43,0.0,112.35999999999999,200,0.020927535331986484
2021-09-10,2021-09-07,2021-09-10,4445.0,4395.0,1.7999999999999998,4458.58,0.0,177.35999999999999,236,0.01993857252785299
2021-09-17,2021-09-13,2021-09-17,4370.0,4320.0,3.0,4432.99,0.0,297.36,42,0.019867312014139014
2021-09-24,2021-09-20,2021-09-24,4345.0,4295.0,11.8,4455.48,0.0,1177.36,2,0.01984890559193677
2021-10-01,2021-09-27,2021-10-01,4365.0,4315.0,3.8999999999999995,4357.04,7.960000000000036,-408.6400000000037,3,0.02030757628807661
2021-10-08,2021-10-04,2021-10-08,4260.0,4210.0,7.0,4391.34,0.0,697.36,20,0.0222720011751097
2021-10-15,2021-10-11,2021-10-15,4290.0,4240.0,3.2,4471.37,0.0,317.36,41,0.02307723838281712
2021-10-22,2021-10-18,2021-10-22,4365.0,4315.0,2.6000000000000005,4544.9,0.0,257.36000000000007,110,0.023789129506169227
2021-10-29,2021-10-25,2021-10-29,4440.0,4390.0,1.45,4605.38,0.0,142.36,221,0.023080815859534785
2021-11-05,2021-11-01,2021-11-05,4500.0,4450.0,0.9500000000000002,4697.53,0.0,92.36000000000001,1,0.02288193373836689
2021-11-12,2021-11-08,2021-11-12,4595.0,4545.0,1.5499999999999998,4682.85,0.0,152.35999999999999,71,0.021826364067925007
2021-11-19,2021-11-15,2021-11-19,4580.0,4530.0,1.2499999999999998,4697.96,0.0,122.35999999999997,256,0.021963120749116532
2021-11-26,2021-11-22,2021-11-26,4600.0,4550.0,0.29999999999999993,4594.62,5.380000000000109,-510.6400000000109,745,0.02085160367478651
2021-12-03,2021-11-29,2021-12-03,4490.0,4440.0,3.0999999999999996,4538.43,0.0,307.35999999999996,13,0.022770109388806886
2021-12-10,2021-12-06,2021-12-10,4430.0,4380.0,5.800000000000001,4712.02,0.0,577.3600000000001,58,0.02389152195803401
2021-12-17,2021-12-13,2021-12-17,4600.0,4550.0,5.199999999999999,4620.64,0.0,517.3599999999999,8,0.02377324374684327
2021-12-24,2021-12-20,2021-12-23,4505.0,4455.0,10.599999999999998,4725.79,0.0,1057.3599999999997,10,0.02502683610928363
2021-12-31,2021-12-27,2021-12-31,4605.0,4555.0,1.25,4766.18,0.0,122.36,356,0.02555974768239807
2022-01-07,2022-01-03,2022-01-07,4650.0,4600.0,1.65,4677.03,0.0,162.36,92,0.02437591530324081
2022-01-14,2022-01-10,2022-01-14,4555.0,4505.0,9.899999999999999,4662.85,0.0,987.3599999999999,12,0.026091344293280083
2022-01-21,2022-01-18,2022-01-21,4540.0,4490.0,9.7,4397.94,50.0,-4032.6399999999994,10,0.026346547712236153
2022-01-28,2022-01-24,2022-01-28,4265.0,4215.0,15.800000000000004,4431.85,0.0,1577.3600000000004,3,0.030227788464599246
2022-02-04,2022-01-31,2022-02-04,4290.0,4240.0,5.9,4500.53,0.0,587.36,10,0.03200694969369459
2022-02-11,2022-02-07,2022-02-11,4355.0,4305.0,3.4000000000000004,4418.64,0.0,337.36000000000007,414,0.032336191515221484
2022-02-18,2022-02-14,2022-02-18,4270.0,4220.0,6.399999999999999,4348.87,0.0,637.3599999999999,7,0.03363930983288983
