week_end,entry,struct,implied,med52,p75,short_k,wing_k,credit,pnl
2016-10-14,2016-10-10,t1236,0.012499999999999989,0.042499999999999996,0.07749999999999999,4725.0,4660.0,0.09999999999999998,7.359999999999998
2016-10-28,2016-10-24,t10,0.02999999999999998,0.04249999999999998,0.07000000000000002,4740.0,4670.0,0.9500000000000002,92.36000000000001
2016-10-28,2016-10-24,t1236,0.02999999999999998,0.04249999999999998,0.07000000000000002,4710.0,4650.0,0.44999999999999996,42.35999999999999
2016-11-04,2016-10-31,t10,0.09000000000000004,0.04249999999999998,0.07000000000000002,4690.0,4620.0,3.7,-2586.64390625
2016-11-04,2016-10-31,t1236,0.09000000000000004,0.04249999999999998,0.07000000000000002,4670.0,4600.0,2.6,-696.64390625
2016-11-11,2016-11-07,t10,0.08499999999999996,0.04249999999999998,0.07000000000000002,4540.0,4470.0,3.6999999999999993,367.35999999999996
2016-11-11,2016-11-07,t1236,0.08499999999999996,0.04249999999999998,0.07000000000000002,4510.0,4450.0,2.1999999999999993,217.35999999999996
2016-11-25,2016-11-21,t10,0.010000000000000009,0.04249999999999998,0.07000000000000002,4680.0,4600.0,0.04999999999999999,2.359999999999999
2016-12-02,2016-11-28,t10,0.04499999999999997,0.04249999999999998,0.07000000000000002,4750.0,4670.0,1.4,-925.62828125
2016-12-02,2016-11-28,t1236,0.04499999999999997,0.04249999999999998,0.07000000000000002,4720.0,4650.0,0.5999999999999999,57.359999999999985
2017-01-13,2017-01-09,t10,0.03499999999999996,0.040000000000000036,0.06999999999999998,4880.0,4800.0,0.30000000000000004,27.360000000000003
2017-01-27,2017-01-23,t10,0.057500000000000016,0.039999999999999994,0.06499999999999995,4950.0,4875.0,0.7000000000000002,67.36000000000001
2017-02-03,2017-01-30,t10,0.1450000000000001,0.040000000000000036,0.06499999999999995,5050.0,4975.0,4.5,447.36
2017-02-03,2017-01-30,t1236,0.1450000000000001,0.040000000000000036,0.06499999999999995,5020.0,4960.0,1.2999999999999998,127.35999999999997
2017-03-31,2017-03-27,t10,0.16999999999999993,0.04249999999999998,0.07000000000000002,5260.0,5200.0,2.8999999999999995,287.35999999999996
2017-03-31,2017-03-27,t1236,0.16999999999999993,0.04249999999999998,0.07000000000000002,5240.0,5180.0,1.5,147.36
2017-07-14,2017-07-10,t10,0.11999999999999993,0.040000000000000015,0.06999999999999995,5530.0,5450.0,2.9000000000000004,287.36000000000007
2017-07-14,2017-07-10,t1236,0.11999999999999993,0.040000000000000015,0.06999999999999995,5500.0,5430.0,1.5499999999999998,152.35999999999999
2017-08-04,2017-07-31,t10,0.15999999999999998,0.04249999999999999,0.08499999999999996,5780.0,5700.0,0.5,47.36
2017-08-11,2017-08-07,t10,0.02999999999999998,0.042499999999999996,0.08499999999999999,5775.0,5690.0,0.10000000000000009,7.360000000000008
2017-08-25,2017-08-21,t10,0.11500000000000003,0.04249999999999999,0.08499999999999999,5660.0,5575.0,3.0999999999999996,307.35999999999996
2017-08-25,2017-08-21,t1236,0.11500000000000003,0.04249999999999999,0.08499999999999999,5625.0,5550.0,1.7000000000000002,167.36000000000004
2017-09-01,2017-08-28,t10,0.01499999999999999,0.04249999999999999,0.08500000000000005,5690.0,5610.0,0.10000000000000009,7.360000000000008
2017-09-29,2017-09-25,t10,0.12000000000000002,0.042499999999999996,0.08500000000000005,5800.0,5720.0,3.0000000000000004,297.36000000000007
2017-09-29,2017-09-25,t1236,0.12000000000000002,0.042499999999999996,0.08500000000000005,5770.0,5700.0,0.2999999999999998,27.35999999999998
2017-10-27,2017-10-23,t10,0.05499999999999998,0.0425,0.08500000000000005,5990.0,5910.0,0.3999999999999999,37.35999999999999
2017-11-03,2017-10-30,t10,0.06999999999999992,0.04374999999999998,0.08500000000000005,6085.0,6000.0,1.4000000000000004,137.36000000000004
2017-12-08,2017-12-04,t10,0.09000000000000022,0.045,0.08500000000000005,6210.0,6130.0,1.8000000000000007,177.36000000000007
2017-12-08,2017-12-04,t1236,0.09000000000000022,0.045,0.08500000000000005,6180.0,6110.0,0.20000000000000018,17.360000000000017
2018-01-26,2018-01-22,t10,0.08500000000000014,0.04374999999999998,0.08500000000000005,6700.0,6620.0,1.1000000000000005,107.36000000000006
2018-01-26,2018-01-22,t1236,0.08500000000000014,0.04374999999999998,0.08500000000000005,6670.0,6600.0,0.10000000000000009,7.360000000000008
2018-02-02,2018-01-29,t10,0.2299999999999997,0.04374999999999998,0.08500000000000008,6890.0,6800.0,9.799999999999999,-8022.64
2018-02-02,2018-01-29,t1236,0.2299999999999997,0.04374999999999998,0.08500000000000008,6850.0,6780.0,4.1,-6592.640000000001
2018-02-09,2018-02-05,t10,0.15500000000000008,0.045,0.08625000000000012,6610.0,6525.0,6.899999999999999,-7812.639999999999
2018-02-09,2018-02-05,t1236,0.15500000000000008,0.045,0.08625000000000012,6580.0,6500.0,5.199999999999999,-7482.64
2018-02-23,2018-02-20,t10,0.1,0.04500000000000002,0.09000000000000008,6570.0,6450.0,2.0,197.36
2018-03-02,2018-02-26,t10,-0.014999999999999947,0.04500000000000002,0.09250000000000015,6700.0,6580.0,0.7000000000000002,67.36000000000001
2018-03-09,2018-03-05,t10,0.0,0.045,0.09250000000000015,6600.0,6475.0,5.0,497.36
2018-03-23,2018-03-19,t10,0.1450000000000003,0.045,0.09250000000000015,6810.0,6675.0,8.399999999999999,-12662.64
2018-03-23,2018-03-19,t1236,0.1450000000000003,0.045,0.09250000000000015,6750.0,6640.0,1.700000000000001,-10832.64
2018-03-30,2018-03-26,t10,0.1,0.04500000000000002,0.09999999999999996,6270.0,6125.0,1.0,97.36
2018-04-06,2018-04-02,t10,0.12000000000000029,0.04625,0.1,6330.0,6180.0,18.0,1797.36
2018-04-06,2018-04-02,t1236,0.12000000000000029,0.04625,0.1,6275.0,6140.0,8.7,867.3599999999999
2018-04-13,2018-04-09,t10,0.054999999999999896,0.05124999999999998,0.1025,6180.0,6030.0,3.8999999999999995,387.35999999999996
2018-04-13,2018-04-09,t1236,0.054999999999999896,0.05124999999999998,0.1025,6120.0,5990.0,0.6000000000000005,57.360000000000056
2018-04-27,2018-04-23,t10,0.1,0.05499999999999994,0.1025,6420.0,6250.0,5.6,557.36
2018-04-27,2018-04-23,t1236,0.1,0.05499999999999994,0.1025,6360.0,6225.0,1.5,147.36
2018-05-04,2018-04-30,t10,0.1,0.05624999999999998,0.1025,6400.0,6250.0,1.0,97.36
2018-05-11,2018-05-07,t10,0.06499999999999995,0.057499999999999996,0.1025,6510.0,6350.0,0.7999999999999998,77.35999999999999
2018-05-11,2018-05-07,t1236,0.06499999999999995,0.057499999999999996,0.1025,6450.0,6325.0,0.050000000000000044,2.3600000000000043
2018-06-22,2018-06-18,t10,0.1549999999999999,0.05624999999999998,0.1,7040.0,6900.0,3.5,347.36
2018-06-22,2018-06-18,t1236,0.1549999999999999,0.05624999999999998,0.1,6980.0,6860.0,0.2999999999999998,27.35999999999998
2018-06-29,2018-06-25,t10,0.2,0.05624999999999998,0.1025,6980.0,6850.0,13.2,1317.36
2018-06-29,2018-06-25,t1236,0.2,0.05624999999999998,0.1025,6930.0,6810.0,8.0,797.36
2018-07-06,2018-07-02,t10,0.10999999999999996,0.06124999999999996,0.11124999999999997,6820.0,6675.0,5.199999999999999,517.3599999999999
2018-07-06,2018-07-02,t1236,0.10999999999999996,0.06124999999999996,0.11124999999999997,6775.0,6650.0,2.0,197.36
2018-07-13,2018-07-09,t10,0.05999999999999996,0.06499999999999997,0.11124999999999997,6990.0,6850.0,1.6000000000000005,157.36000000000007
2018-07-13,2018-07-09,t1236,0.05999999999999996,0.06499999999999997,0.11124999999999997,6930.0,6810.0,0.10000000000000009,7.360000000000008
2018-07-27,2018-07-23,t10,0.1,0.06249999999999996,0.10999999999999996,7140.0,7010.0,4.6,457.35999999999996
2018-07-27,2018-07-23,t1236,0.1,0.06249999999999996,0.10999999999999996,7090.0,6970.0,1.4000000000000004,137.36000000000004
2018-08-03,2018-07-30,t10,0.15,0.06249999999999996,0.1025,7080.0,6950.0,11.000000000000002,1097.3600000000001
2018-08-03,2018-07-30,t1236,0.15,0.06249999999999996,0.1025,7030.0,6910.0,5.800000000000001,577.3600000000001
2018-08-10,2018-08-06,t10,0.039999999999999855,0.06499999999999997,0.11124999999999997,7180.0,7040.0,0.2999999999999998,27.35999999999998
2018-08-24,2018-08-20,t10,0.06999999999999992,0.06499999999999997,0.11124999999999997,7170.0,7050.0,2.7,267.36
2018-08-24,2018-08-20,t1236,0.06999999999999992,0.06499999999999997,0.11124999999999997,7125.0,7000.0,0.5999999999999996,57.359999999999964
2018-09-07,2018-09-04,t10,0.07999999999999989,0.06749999999999995,0.11124999999999997,7450.0,7330.0,2.8,-1696.6634375
2018-09-07,2018-09-04,t1236,0.07999999999999989,0.06749999999999995,0.11124999999999997,7400.0,7290.0,0.20000000000000018,17.360000000000017
2018-09-14,2018-09-10,t10,0.12000000000000029,0.06999999999999992,0.11124999999999997,7225.0,7100.0,4.9,487.36000000000007
2018-09-14,2018-09-10,t1236,0.12000000000000029,0.06999999999999992,0.11124999999999997,7175.0,7060.0,2.3999999999999995,237.35999999999996
2018-09-28,2018-09-24,t10,0.10999999999999979,0.0749999999999999,0.11500000000000003,7330.0,7200.0,7.5,747.36
2018-09-28,2018-09-24,t1236,0.10999999999999979,0.0749999999999999,0.11500000000000003,7280.0,7170.0,3.3,327.36
2018-10-12,2018-10-08,t10,0.13999999999999915,0.0749999999999999,0.11124999999999997,7180.0,7050.0,8.999999999999998,-1381.6439062500003
2018-10-12,2018-10-08,t1236,0.13999999999999915,0.0749999999999999,0.11124999999999997,7130.0,7020.0,5.1,507.35999999999996
2018-10-26,2018-10-22,t10,0.1700000000000003,0.08249999999999995,0.11500000000000003,6870.0,6725.0,16.8,-82.64976562499993
2018-10-26,2018-10-22,t1236,0.1700000000000003,0.08249999999999995,0.11500000000000003,6810.0,6675.0,11.400000000000002,1137.3600000000001
2018-11-02,2018-10-29,t1236,0.13000000000000006,0.08249999999999995,0.11625,6540.0,6400.0,8.4,837.36
2018-11-09,2018-11-05,t10,0.19499999999999956,0.08249999999999995,0.11625000000000003,6690.0,6525.0,21.699999999999996,2167.3599999999997
2018-11-09,2018-11-05,t1236,0.19499999999999956,0.08249999999999995,0.11625000000000003,6630.0,6480.0,15.3,1527.36
2018-11-30,2018-11-26,t10,0.03200000000000003,0.07999999999999989,0.11750000000000002,6225.0,6050.0,0.39999999999999947,37.35999999999994
2018-12-14,2018-12-10,t10,,0.06999999999999992,0.11750000000000002,6300.0,6100.0,15.4,1537.36
2018-12-14,2018-12-10,t1236,,0.06999999999999992,0.11750000000000002,6225.0,6050.0,8.899999999999999,887.3599999999999
2018-12-28,2018-12-24,t10,0.17799999999999983,0.0749999999999999,0.11875000000000002,5700.0,5500.0,18.299999999999997,1827.3599999999997
2018-12-28,2018-12-24,t1236,0.17799999999999983,0.0749999999999999,0.11875000000000002,5625.0,5400.0,13.7,1367.36
2019-01-04,2018-12-31,t10,0.0700000000000001,0.08249999999999995,0.12000000000000022,5940.0,5725.0,6.6,657.36
2019-01-04,2018-12-31,t1236,0.0700000000000001,0.08249999999999995,0.12000000000000022,5850.0,5650.0,2.8999999999999995,287.35999999999996
2019-01-11,2019-01-07,t10,0.08999999999999986,0.075,0.12000000000000022,6075.0,5860.0,5.4,537.36
2019-01-11,2019-01-07,t1236,0.08999999999999986,0.075,0.12000000000000022,5990.0,5800.0,2.0,197.36
2019-01-25,2019-01-22,t10,0.04500000000000002,0.075,0.11875000000000022,6450.0,6240.0,2.2,217.36000000000004
2019-01-25,2019-01-22,t1236,0.04500000000000002,0.075,0.11875000000000022,6370.0,6190.0,0.3500000000000001,32.36000000000001
2019-02-01,2019-01-28,t10,0.15,0.075,0.11875000000000022,6460.0,6250.0,15.899999999999999,1587.3599999999997
2019-02-01,2019-01-28,t1236,0.15,0.075,0.11875000000000022,6375.0,6200.0,7.500000000000001,747.3600000000001
2019-02-22,2019-02-19,t10,0.017500000000000026,0.08250000000000002,0.12000000000000029,6750.0,6560.0,0.30000000000000004,27.360000000000003
2019-03-01,2019-02-25,t10,0.015000000000000036,0.08250000000000002,0.12000000000000029,6800.0,6625.0,1.0499999999999998,102.35999999999999
2019-03-08,2019-03-04,t10,0.013000000000000006,0.08250000000000002,0.12000000000000029,6875.0,6700.0,0.40000000000000013,37.360000000000014
2019-03-08,2019-03-04,t1236,0.013000000000000006,0.08250000000000002,0.12000000000000029,6800.0,6650.0,0.20000000000000007,17.360000000000007
2019-03-22,2019-03-18,t10,0.020000000000000018,0.08250000000000002,0.12000000000000029,7025.0,6850.0,0.5499999999999998,52.359999999999985
2019-04-05,2019-04-01,t10,0.020000000000000018,0.08250000000000002,0.12000000000000029,7110.0,6940.0,0.7,67.36
2019-04-12,2019-04-08,t10,0.02999999999999998,0.075,0.12000000000000029,7310.0,7150.0,1.9,187.36
2019-04-12,2019-04-08,t1236,0.02999999999999998,0.075,0.12000000000000029,7250.0,7110.0,0.7,67.36
2019-04-19,2019-04-15,t10,0.01499999999999999,0.075,0.12000000000000029,7375.0,7220.0,0.5,47.36
2019-04-19,2019-04-15,t1236,0.01499999999999999,0.075,0.12000000000000029,7320.0,7175.0,0.050000000000000044,2.3600000000000043
2019-04-26,2019-04-22,t10,0.04500000000000011,0.075,0.12000000000000029,7450.0,7300.0,2.8000000000000003,277.36
2019-04-26,2019-04-22,t1236,0.04500000000000011,0.075,0.12000000000000029,7390.0,7250.0,1.2000000000000002,117.36000000000001
2019-05-03,2019-04-29,t10,0.06500000000000003,0.075,0.12000000000000029,7590.0,7440.0,4.3999999999999995,437.35999999999996
2019-05-03,2019-04-29,t1236,0.06500000000000003,0.075,0.12000000000000029,7530.0,7400.0,2.1499999999999995,212.35999999999996
2019-05-10,2019-05-06,t10,0.18500000000000014,0.07,0.12000000000000029,7610.0,7460.0,16.0,-749.661484375
2019-05-10,2019-05-06,t1236,0.18500000000000014,0.07,0.12000000000000029,7550.0,7425.0,9.0,897.36
2019-05-24,2019-05-20,t10,0.21499999999999986,0.07,0.12000000000000029,7250.0,7090.0,23.299999999999997,2327.3599999999997
2019-05-24,2019-05-20,t1236,0.21499999999999986,0.07,0.12000000000000029,7190.0,7050.0,14.799999999999999,1477.36
2019-05-31,2019-05-28,t10,0.04500000000000011,0.07,0.12000000000000029,7050.0,6900.0,1.8000000000000003,177.36000000000004
2019-06-07,2019-06-03,t10,0.21000000000000085,0.06749999999999998,0.12000000000000029,6875.0,6720.0,18.700000000000003,1867.3600000000001
2019-06-07,2019-06-03,t1236,0.21000000000000085,0.06749999999999998,0.12000000000000029,6820.0,6675.0,12.1,1207.36
2019-06-14,2019-06-10,t10,0.02999999999999998,0.07,0.1275000000000001,7150.0,6975.0,0.7999999999999998,77.35999999999999
2019-06-28,2019-06-24,t10,0.05499999999999998,0.07,0.1275000000000001,7460.0,7300.0,4.1,407.35999999999996
2019-06-28,2019-06-24,t1236,0.05499999999999998,0.07,0.1275000000000001,7400.0,7250.0,2.15,212.36
2019-07-05,2019-07-01,t10,0.0125,0.06749999999999998,0.12000000000000029,7410.0,7250.0,0.5,47.36
2019-07-05,2019-07-01,t1236,0.0125,0.06749999999999998,0.12000000000000029,7350.0,7210.0,0.10000000000000009,7.360000000000008
2019-07-12,2019-07-08,t10,0.10500000000000007,0.06499999999999999,0.12000000000000029,7590.0,7430.0,7.199999999999999,717.3599999999999
2019-07-12,2019-07-08,t1236,0.10500000000000007,0.06499999999999999,0.12000000000000029,7530.0,7390.0,3.2,317.36
2019-07-26,2019-07-22,t10,0.05,0.06499999999999999,0.1175000000000002,7590.0,7440.0,2.8,277.36
2019-07-26,2019-07-22,t1236,0.05,0.06499999999999999,0.1175000000000002,7540.0,7400.0,1.3999999999999995,137.35999999999996
2019-08-02,2019-07-29,t10,0.13000000000000042,0.06499999999999999,0.1175000000000002,7780.0,7630.0,11.500000000000002,-7572.65953125
2019-08-02,2019-07-29,t1236,0.13000000000000042,0.06499999999999999,0.1175000000000002,7720.0,7590.0,6.1000000000000005,-2112.65953125
2019-08-23,2019-08-19,t10,0.039999999999999855,0.06499999999999995,0.13000000000000006,7340.0,7175.0,3.05,302.36
2019-08-23,2019-08-19,t1236,0.039999999999999855,0.06499999999999995,0.13000000000000006,7280.0,7125.0,1.75,172.36
2019-08-30,2019-08-26,t10,,0.05999999999999996,0.13000000000000006,7200.0,7025.0,9.600000000000001,957.3600000000001
2019-09-06,2019-09-03,t10,0.15999999999999942,0.0625,0.13000000000000014,7425.0,7260.0,10.999999999999998,1097.3599999999997
2019-09-06,2019-09-03,t1236,0.15999999999999942,0.0625,0.13000000000000014,7360.0,7210.0,6.2,617.36
2019-09-13,2019-09-09,t10,0.05,0.06749999999999998,0.13250000000000012,7580.0,7420.0,3.4999999999999996,347.35999999999996
2019-09-13,2019-09-09,t1236,0.05,0.06749999999999998,0.13250000000000012,7520.0,7370.0,1.7999999999999998,177.35999999999999
2019-09-27,2019-09-23,t10,0.06999999999999992,0.06749999999999998,0.13250000000000012,7560.0,7400.0,5.499999999999999,547.3599999999999
2019-09-27,2019-09-23,t1236,0.06999999999999992,0.06749999999999998,0.13250000000000012,7500.0,7350.0,3.2,317.36
2019-10-04,2019-09-30,t10,,0.06749999999999998,0.13000000000000014,7425.0,7275.0,5.199999999999999,517.3599999999999
2019-10-11,2019-10-07,t10,0.11999999999999993,0.06500000000000003,0.12500000000000017,7490.0,7325.0,12.0,1197.36
2019-10-11,2019-10-07,t1236,0.11999999999999993,0.06500000000000003,0.12500000000000017,7425.0,7280.0,6.6000000000000005,657.36
2019-10-25,2019-10-21,t10,0.02999999999999998,0.06500000000000003,0.12500000000000017,7610.0,7450.0,2.6500000000000004,262.36000000000007
2019-10-25,2019-10-21,t1236,0.02999999999999998,0.06500000000000003,0.12500000000000017,7550.0,7400.0,1.2,117.36
2019-11-01,2019-10-28,t10,0.030000000000000072,0.06500000000000003,0.12500000000000017,7775.0,7620.0,1.7999999999999998,177.35999999999999
2019-11-01,2019-10-28,t1236,0.030000000000000072,0.06500000000000003,0.12500000000000017,7710.0,7575.0,0.75,72.36
2019-11-08,2019-11-04,t10,0.020000000000000018,0.05499999999999998,0.12500000000000017,7910.0,7760.0,1.4,137.36
2019-11-08,2019-11-04,t1236,0.020000000000000018,0.05499999999999998,0.12500000000000017,7860.0,7720.0,0.7999999999999998,77.35999999999999
2019-11-22,2019-11-18,t10,0.075,0.05,0.1200000000000001,8090.0,7950.0,5.499999999999999,547.3599999999999
2019-11-22,2019-11-18,t1236,0.075,0.05,0.1200000000000001,8030.0,7910.0,2.6499999999999995,262.35999999999996
2019-11-29,2019-11-25,t10,0.014999999999999968,0.05499999999999998,0.1200000000000001,8050.0,7910.0,0.6000000000000001,57.36000000000001
2019-11-29,2019-11-25,t1236,0.014999999999999968,0.05499999999999998,0.1200000000000001,8000.0,7875.0,0.19999999999999996,17.359999999999996
2019-12-13,2019-12-09,t10,0.05999999999999996,0.05499999999999998,0.12500000000000017,8175.0,8040.0,3.6999999999999997,367.36
2019-12-13,2019-12-09,t1236,0.05999999999999996,0.05499999999999998,0.12500000000000017,8125.0,8000.0,2.05,202.35999999999999
2019-12-27,2019-12-23,t10,0.017500000000000026,0.05499999999999998,0.12500000000000017,8460.0,8330.0,0.75,72.36
2020-01-03,2019-12-30,t10,0.125,0.05,0.125,8560.0,8430.0,8.100000000000001,807.3600000000001
2020-01-03,2019-12-30,t1236,0.125,0.05,0.125,8510.0,8400.0,4.300000000000001,427.36000000000007
2020-01-10,2020-01-06,t10,0.11999999999999993,0.05,0.12750000000000003,8580.0,8460.0,7.6000000000000005,757.36
2020-01-10,2020-01-06,t1236,0.11999999999999993,0.05,0.12750000000000003,8540.0,8420.0,5.3999999999999995,537.36
2020-01-24,2020-01-21,t10,0.05499999999999998,0.05499999999999998,0.12750000000000003,8960.0,8825.0,3.65,362.36
2020-01-24,2020-01-21,t1236,0.05499999999999998,0.05499999999999998,0.12750000000000003,8910.0,8790.0,1.75,172.36
2020-01-31,2020-01-27,t10,0.35999999999999943,0.05499999999999998,0.12249999999999997,8930.0,8800.0,30.099999999999994,3007.3599999999997
2020-01-31,2020-01-27,t1236,0.35999999999999943,0.05499999999999998,0.12249999999999997,8880.0,8760.0,22.5,2247.36
2020-02-07,2020-02-03,t10,0.2600000000000001,0.05499999999999998,0.12249999999999997,8775.0,8650.0,5.300000000000001,527.3600000000001
2020-02-07,2020-02-03,t1236,0.2600000000000001,0.05499999999999998,0.12249999999999997,8725.0,8600.0,2.9000000000000004,287.36000000000007
2020-02-14,2020-02-10,t10,0.08500000000000014,0.05499999999999998,0.12249999999999997,9170.0,9025.0,7.900000000000002,787.3600000000002
2020-02-14,2020-02-10,t1236,0.08500000000000014,0.05499999999999998,0.12249999999999997,9110.0,8980.0,5.0,497.36
2020-02-28,2020-02-24,t10,0.4949999999999989,0.05499999999999998,0.11999999999999993,9200.0,9050.0,47.10000000000001,-10292.64
2020-03-06,2020-03-02,t1236,0.20999999999999944,0.05499999999999998,0.12124999999999994,8075.0,7900.0,13.299999999999997,1327.3599999999997
2020-03-27,2020-03-23,t10,0.5419999999999999,0.0625,0.13500000000000031,6525.0,6200.0,28.5,2847.36
2020-03-27,2020-03-23,t1236,0.5419999999999999,0.0625,0.13500000000000031,6400.0,6200.0,3.4000000000000057,337.3600000000006
2020-04-03,2020-03-30,t10,0.14200000000000018,0.06500000000000003,0.15,7075.0,6750.0,30.5,3047.36
2020-04-03,2020-03-30,t1236,0.14200000000000018,0.06500000000000003,0.15,6950.0,6675.0,19.900000000000002,1987.3600000000001
2020-04-10,2020-04-06,t10,0.09500000000000001,0.06500000000000003,0.14200000000000018,7010.0,6700.0,1.25,122.36
2020-04-10,2020-04-06,t1236,0.09500000000000001,0.06500000000000003,0.14200000000000018,6900.0,6600.0,0.25,22.36
2020-04-24,2020-04-20,t10,0.14000000000000057,0.06500000000000003,0.14200000000000018,8280.0,7940.0,24.0,2397.36
2020-04-24,2020-04-20,t1236,0.14000000000000057,0.06500000000000003,0.14200000000000018,8150.0,7850.0,13.799999999999999,1377.36
2020-05-01,2020-04-27,t10,0.05,0.06500000000000003,0.14200000000000018,8240.0,7900.0,7.999999999999999,797.3599999999999
2020-05-01,2020-04-27,t1236,0.05,0.06500000000000003,0.14200000000000018,8110.0,7800.0,3.75,372.36
2020-05-08,2020-05-04,t10,0.09,0.06500000000000003,0.14200000000000018,8175.0,7850.0,0.5999999999999996,57.359999999999964
2020-05-22,2020-05-18,t10,0.040000000000000036,0.06500000000000003,0.14000000000000057,8620.0,8300.0,5.0,497.36
2020-05-22,2020-05-18,t1236,0.040000000000000036,0.06500000000000003,0.14000000000000057,8500.0,8200.0,2.2,217.36000000000004
2020-06-05,2020-06-01,t10,0.07999999999999971,0.06500000000000003,0.14000000000000057,9040.0,8730.0,8.700000000000001,867.3600000000001
2020-06-05,2020-06-01,t1236,0.07999999999999971,0.06500000000000003,0.14000000000000057,8925.0,8650.0,4.0,397.36
2020-06-12,2020-06-08,t10,0.053999999999999986,0.06999999999999992,0.14000000000000057,9325.0,9025.0,7.199999999999999,717.3599999999999
2020-06-12,2020-06-08,t1236,0.053999999999999986,0.06999999999999992,0.14000000000000057,9200.0,8925.0,3.2,317.36
2020-06-26,2020-06-22,t10,0.08800000000000012,0.06999999999999992,0.14000000000000057,9500.0,9175.0,1.3000000000000007,127.36000000000006
2020-06-26,2020-06-22,t1236,0.08800000000000012,0.06999999999999992,0.14000000000000057,9375.0,9075.0,0.20000000000000107,17.360000000000106
2020-07-03,2020-06-29,t10,0.09,0.075,0.14000000000000057,9325.0,9025.0,1.8000000000000007,177.36000000000007
2020-07-24,2020-07-20,t10,0.06399999999999992,0.075,0.14000000000000057,10100.0,9775.0,9.299999999999999,927.3599999999999
2020-07-24,2020-07-20,t1236,0.06399999999999992,0.075,0.14000000000000057,9975.0,9675.0,4.6,457.35999999999996
2020-07-31,2020-07-27,t10,0.055999999999999946,0.075,0.14000000000000057,9925.0,9600.0,8.0,797.36
2020-07-31,2020-07-27,t1236,0.055999999999999946,0.075,0.14000000000000057,9800.0,9500.0,3.8,377.36
2020-08-14,2020-08-10,t10,0.08000000000000007,0.075,0.14000000000000057,10610.0,10275.0,13.1,1307.36
2020-08-14,2020-08-10,t1236,0.08000000000000007,0.075,0.14000000000000057,10490.0,10200.0,5.0,497.36
2020-08-28,2020-08-24,t10,0.040000000000000036,0.07999999999999971,0.14000000000000057,11040.0,10725.0,7.2,717.36
2020-08-28,2020-08-24,t1236,0.040000000000000036,0.07999999999999971,0.14000000000000057,10925.0,10650.0,3.8,377.36
2020-09-04,2020-08-31,t10,0.1,0.075,0.13000000000000042,11480.0,11175.0,13.3,1327.36
2020-09-04,2020-08-31,t1236,0.1,0.075,0.13000000000000042,11360.0,11075.0,7.199999999999999,717.3599999999999
2020-09-11,2020-09-08,t10,,0.075,0.125,11050.0,10700.0,70.7,7067.36
2020-09-11,2020-09-08,t1236,,0.075,0.125,10925.0,10600.0,51.2,5117.36
2020-09-25,2020-09-21,t10,0.1619999999999999,0.07749999999999985,0.1262500000000001,10350.0,9975.0,35.0,3497.36
2020-09-25,2020-09-21,t1236,0.1619999999999999,0.07749999999999985,0.1262500000000001,10200.0,9900.0,18.0,1797.36
2020-10-02,2020-09-28,t10,0.05,0.07749999999999985,0.1262500000000001,10575.0,10200.0,9.999999999999998,997.3599999999998
2020-10-02,2020-09-28,t1236,0.05,0.07749999999999985,0.1262500000000001,10425.0,10100.0,4.9,487.36000000000007
2020-10-23,2020-10-19,t10,0.07,0.07749999999999985,0.1262500000000001,11300.0,10950.0,11.399999999999999,1137.3599999999997
2020-10-23,2020-10-19,t1236,0.07,0.07749999999999985,0.1262500000000001,11150.0,10850.0,4.999999999999999,497.3599999999999
2020-11-06,2020-11-02,t10,0.12,0.075,0.12750000000000022,10500.0,10150.0,13.0,1297.36
2020-11-06,2020-11-02,t1236,0.12,0.075,0.12750000000000022,10350.0,10050.0,1.0,97.36
2020-11-13,2020-11-09,t10,0.07000000000000028,0.07999999999999971,0.12750000000000022,11480.0,11110.0,9.2,917.3599999999999
2020-11-13,2020-11-09,t1236,0.07000000000000028,0.07999999999999971,0.12750000000000022,11340.0,11010.0,3.9000000000000004,387.36000000000007
2020-11-27,2020-11-23,t10,0.01,0.075,0.1225,11325.0,10950.0,1.15,112.35999999999999
2020-11-27,2020-11-23,t1236,0.01,0.075,0.1225,11175.0,10850.0,0.2999999999999998,27.35999999999998
2020-12-04,2020-11-30,t10,0.040000000000000216,0.07250000000000015,0.12125,11675.0,11325.0,6.700000000000001,667.3600000000001
2020-12-04,2020-11-30,t1236,0.040000000000000216,0.07250000000000015,0.12125,11550.0,11225.0,3.5,347.36
2020-12-11,2020-12-07,t10,0.025999999999999943,0.07250000000000015,0.12125,11950.0,11600.0,4.3999999999999995,437.35999999999996
2020-12-11,2020-12-07,t1236,0.025999999999999943,0.07250000000000015,0.12125,11825.0,11500.0,2.0,197.36
2020-12-25,2020-12-21,t10,0.10500000000000007,0.07000000000000028,0.12,12190.0,11850.0,17.4,1737.3599999999997
2020-12-25,2020-12-21,t1236,0.10500000000000007,0.07000000000000028,0.12,12060.0,11750.0,9.2,917.3599999999999
2021-01-01,2020-12-28,t10,0.016000000000000014,0.07000000000000028,0.11999999999999993,12175.0,11850.0,1.7000000000000002,167.36000000000004
2021-01-01,2020-12-28,t1236,0.016000000000000014,0.07000000000000028,0.11999999999999993,12050.0,11750.0,0.5500000000000003,52.36000000000003
2021-01-08,2021-01-04,t10,0.030000000000001137,0.07000000000000028,0.11999999999999993,12380.0,12075.0,20.799999999999997,2077.3599999999997
