date,open,high,low,close,atr_prev,prev_close
2012-04-20,1370.27001953125,1392.760009765625,1365.3800048828125,1378.530029296875,38.85960670008656,1370.260009765625
2012-04-27,1378.530029296875,1406.6400146484375,1358.7900390625,1403.3599853515625,38.03963514170984,1378.530029296875
2012-05-04,1403.260009765625,1415.3199462890625,1367.9599609375,1369.0999755859375,38.740373744868954,1403.3599853515625
2012-05-11,1368.7900390625,1373.9100341796875,1343.1300048828125,1353.3900146484375,39.35606028820421,1369.0999755859375
2012-05-18,1351.9300537109375,1351.9300537109375,1291.97998046875,1295.219970703125,38.74348664596641,1353.3900146484375
2012-05-25,1295.72998046875,1328.489990234375,1295.72998046875,1317.8199462890625,40.362525755517915,1295.219970703125
2012-06-01,1318.9000244140625,1334.9300537109375,1277.25,1278.0400390625,39.855918168070204,1317.8199462890625
2012-06-08,1278.2900390625,1329.050048828125,1266.739990234375,1325.6600341796875,41.12907070684644,1278.0400390625
2012-06-15,1325.719970703125,1343.3199462890625,1306.6199951171875,1342.8399658203125,42.64199841305384,1325.6600341796875
2012-06-22,1342.4200439453125,1363.4599609375,1324.4100341796875,1335.02001953125,42.21756646725535,1342.8399658203125
2012-06-29,1334.9000244140625,1362.1700439453125,1309.27001953125,1362.1600341796875,41.991306488009435,1335.02001953125
2012-07-06,1362.3299560546875,1374.81005859375,1348.030029296875,1354.6800537109375,42.77050062558465,1362.1600341796875
2012-07-13,1354.6600341796875,1361.5400390625,1325.4100341796875,1356.780029296875,41.62832410210539,1354.6800537109375
2012-07-20,1356.5,1380.3900146484375,1345.0699462890625,1362.6600341796875,41.23558701501304,1356.780029296875
2012-07-27,1362.3399658203125,1389.18994140625,1329.239990234375,1385.969970703125,40.81304996818175,1362.6600341796875
2012-08-03,1385.93994140625,1394.1600341796875,1354.6500244140625,1390.989990234375,42.179971482731276,1385.969970703125
2012-08-10,1391.0400390625,1407.1400146484375,1391.0400390625,1405.8699951171875,41.9892599315094,1390.989990234375
2012-08-17,1405.8699951171875,1418.7099609375,1397.3199462890625,1418.1600341796875,40.143600251691765,1405.8699951171875
2012-08-24,1417.8499755859375,1426.6800537109375,1398.0400390625,1411.1300048828125,38.804058422887884,1418.1600341796875
2012-08-31,1411.1300048828125,1416.1700439453125,1397.010009765625,1406.5799560546875,38.07805529614143,1411.1300048828125
2012-09-07,1406.5400390625,1437.9200439453125,1396.56005859375,1437.9200439453125,36.72676807353758,1406.5799560546875
2012-09-14,1437.9200439453125,1474.510009765625,1428.97998046875,1465.77001953125,37.05771216482508,1437.9200439453125
2012-09-21,1465.4200439453125,1467.0699462890625,1449.97998046875,1460.1500244140625,37.66287767425722,1465.77001953125
2012-09-28,1459.760009765625,1463.239990234375,1430.530029296875,1440.6700439453125,36.19338397040402,1460.1500244140625
2012-10-05,1440.9000244140625,1470.9599609375,1439.010009765625,1460.9300537109375,35.944568039482306,1440.6700439453125
2012-10-12,1460.9300537109375,1460.9300537109375,1425.530029296875,1428.5899658203125,35.659238263224644,1460.9300537109375
2012-10-19,1428.75,1464.02001953125,1427.239990234375,1433.18994140625,35.640722988284494,1428.5899658203125
2012-10-26,1433.2099609375,1435.4599609375,1403.280029296875,1411.93994140625,35.72210201032667,1433.18994140625
2012-11-02,1410.989990234375,1434.27001953125,1405.949951171875,1414.199951171875,35.46908984106227,1411.93994140625
2012-11-09,1414.02001953125,1433.3800048828125,1373.030029296875,1379.8499755859375,34.958445449513185,1414.199951171875
2012-11-16,1379.8599853515625,1388.81005859375,1343.3499755859375,1359.8800048828125,36.7721261735435,1379.8499755859375
2012-11-23,1359.8800048828125,1409.1600341796875,1359.8800048828125,1409.1500244140625,37.39269451884842,1359.8800048828125
2012-11-30,1409.1500244140625,1419.699951171875,1385.4300537109375,1416.1800537109375,38.24178986013604,1409.1500244140625
2012-12-07,1416.3399658203125,1423.72998046875,1398.22998046875,1418.0699462890625,37.95808326019329,1416.1800537109375
2012-12-14,1418.0699462890625,1438.5899658203125,1411.8800048828125,1413.5799560546875,37.06822017017949,1418.0699462890625
2012-12-21,1413.5400390625,1448.0,1413.5400390625,1430.1500244140625,36.32834451070238,1413.5799560546875
2012-12-28,1430.1500244140625,1430.1500244140625,1401.5799560546875,1402.4300537109375,36.19488854118792,1430.1500244140625
2013-01-04,1402.4300537109375,1467.93994140625,1398.1099853515625,1466.469970703125,35.650258528201284,1402.4300537109375
2013-01-11,1466.469970703125,1472.75,1451.6400146484375,1472.050048828125,38.09166549437887,1466.469970703125
2013-01-18,1472.050048828125,1485.97998046875,1463.760009765625,1485.97998046875,36.87868834132056,1472.050048828125
2013-01-25,1485.97998046875,1503.260009765625,1481.1600341796875,1502.9599609375,35.83163708144945,1485.97998046875
2013-02-01,1502.9599609375,1514.4100341796875,1496.3299560546875,1513.1700439453125,34.85080411748431,1502.9599609375
2013-02-08,1513.1700439453125,1518.31005859375,1495.02001953125,1517.9300537109375,33.65289511802115,1513.1700439453125
2013-02-15,1517.9300537109375,1524.68994140625,1513.6099853515625,1519.7900390625,32.91269111405535,1517.9300537109375
2013-02-22,1519.7900390625,1530.93994140625,1497.2900390625,1515.5999755859375,31.353210038386216,1519.7900390625
2013-03-01,1515.5999755859375,1525.8399658203125,1485.010009765625,1518.199951171875,31.517259488769344,1515.5999755859375
2013-03-08,1518.199951171875,1552.47998046875,1512.2900390625,1551.1800537109375,32.182452100620644,1518.199951171875
2013-03-15,1551.1500244140625,1563.6199951171875,1547.3599853515625,1560.699951171875,32.75441562245131,1551.1800537109375
2013-03-22,1560.699951171875,1561.56005859375,1538.5699462890625,1556.8900146484375,31.576243775535147,1560.699951171875
2013-03-29,1556.8900146484375,1570.280029296875,1546.219970703125,1569.18994140625,30.962948670474603,1556.8900146484375
2013-04-05,1569.1800537109375,1573.6600341796875,1539.5,1553.280029296875,30.469885093565704,1569.18994140625
2013-04-12,1553.260009765625,1597.3499755859375,1548.6300048828125,1588.8499755859375,30.733467171145833,1553.280029296875
2013-04-19,1588.8399658203125,1588.8399658203125,1536.030029296875,1555.25,32.01821742343006,1588.8499755859375
2013-04-26,1555.25,1592.6400146484375,1548.18994140625,1582.239990234375,33.50405519954666,1555.25
2013-05-03,1582.3399658203125,1618.4599609375,1581.280029296875,1614.4200439453125,34.285913631163865,1582.239990234375
2013-05-10,1614.4000244140625,1635.010009765625,1614.2099609375,1633.699951171875,34.49262920326824,1614.4200439453125
2013-05-17,1632.0999755859375,1667.469970703125,1626.739990234375,1667.469970703125,33.51458774790086,1633.699951171875
2013-05-24,1665.7099609375,1687.1800537109375,1635.530029296875,1649.5999755859375,34.02997294224723,1667.469970703125
2013-05-31,1652.6300048828125,1674.2099609375,1630.739990234375,1630.739990234375,35.28854804737689,1649.5999755859375
2013-06-07,1631.7099609375,1646.530029296875,1598.22998046875,1643.3800048828125,35.872935379930325,1630.739990234375
2013-06-14,1644.6700439453125,1648.68994140625,1608.0699462890625,1626.72998046875,36.76058634051566,1643.3800048828125
2013-06-21,1630.6400146484375,1654.18994140625,1577.699951171875,1592.4300537109375,37.03625839599222,1626.72998046875
2013-06-28,1588.77001953125,1620.0699462890625,1560.3299560546875,1606.280029296875,39.85438209873385,1592.4300537109375
2013-07-05,1609.780029296875,1632.0699462890625,1604.5699462890625,1631.8900146484375,41.27478267985108,1606.280029296875
2013-07-12,1634.199951171875,1680.18994140625,1634.199951171875,1680.18994140625,40.29086963129029,1631.8900146484375
2013-07-19,1679.5899658203125,1693.1199951171875,1671.8399658203125,1692.0899658203125,40.8629451403276,1680.18994140625
2013-07-26,1694.4100341796875,1698.780029296875,1676.030029296875,1691.6500244140625,39.46416543722384,1692.0899658203125
2013-08-02,1690.3199462890625,1709.6700439453125,1681.8599853515625,1709.6700439453125,38.270296477422136,1691.6500244140625
2013-08-09,1708.010009765625,1709.239990234375,1684.9100341796875,1691.4200439453125,37.52313662858842,1709.6700439453125
2013-08-16,1688.3699951171875,1696.81005859375,1652.6099853515625,1655.8299560546875,36.61148470980532,1691.4200439453125
2013-08-23,1655.25,1664.8499755859375,1639.4300537109375,1663.5,37.15352674783262,1655.8299560546875
2013-08-30,1664.2900390625,1669.510009765625,1627.469970703125,1632.969970703125,36.315412114058866,1663.5
2013-09-06,1635.949951171875,1664.8299560546875,1633.4100341796875,1655.1700439453125,36.72431403894752,1632.969970703125
2013-09-13,1656.8499755859375,1689.969970703125,1656.8499755859375,1687.989990234375,36.376861989848585,1655.1700439453125
2013-09-20,1691.699951171875,1729.8599853515625,1691.699951171875,1709.9100341796875,36.26422375898887,1687.989990234375
2013-09-27,1711.43994140625,1711.43994140625,1687.1099853515625,1691.75,36.664635998860206,1709.9100341796875
2013-10-04,1687.260009765625,1696.550048828125,1670.3599853515625,1690.5,35.7835874314193,1691.75
2013-10-11,1687.1500244140625,1703.43994140625,1646.469970703125,1703.199951171875,35.0983357203581,1690.5
2013-10-18,1699.8599853515625,1745.31005859375,1692.1300048828125,1744.5,36.660595361984306,1703.199951171875
2013-10-25,1745.199951171875,1759.8199462890625,1740.5,1759.77001953125,37.84055667262382,1744.5
2013-11-01,1759.4200439453125,1775.219970703125,1752.699951171875,1761.6400146484375,36.51765593094087,1759.77001953125
2013-11-08,1763.4000244140625,1774.5400390625,1746.199951171875,1770.6099853515625,35.51782475953438,1761.6400146484375
2013-11-15,1769.9599609375,1798.219970703125,1760.6400146484375,1798.1800537109375,35.005129268897996,1770.6099853515625
2013-11-22,1798.8199462890625,1804.8399658203125,1777.22998046875,1804.760009765625,35.18904546788296,1798.1800537109375
2013-11-29,1806.3299560546875,1813.550048828125,1800.5799560546875,1805.81005859375,34.64768403100293,1804.760009765625
2013-12-06,1806.550048828125,1810.02001953125,1779.0899658203125,1805.0899658203125,33.09928465546255,1805.81005859375
2013-12-13,1806.2099609375,1811.52001953125,1772.280029296875,1775.3199462890625,32.944339587996474,1805.0899658203125
2013-12-20,1777.47998046875,1823.75,1767.989990234375,1818.3199462890625,33.394028919880654,1775.3199462890625
2013-12-27,1822.9200439453125,1844.8900146484373,1822.9200439453125,1841.4000244140625,34.991598980290966,1818.3199462890625
2014-01-03,1841.469970703125,1849.43994140625,1827.739990234375,1831.3699951171875,34.390061078796954,1841.4000244140625
2014-01-10,1832.31005859375,1843.22998046875,1823.72998046875,1842.3699951171875,33.48362465687396,1831.3699951171875
2014-01-17,1841.260009765625,1850.8399658203125,1815.52001953125,1838.699951171875,32.484794324240106,1842.3699951171875
2014-01-24,1841.050048828125,1849.31005859375,1790.2900390625,1790.2900390625,32.687305178870275,1838.699951171875
2014-01-31,1791.030029296875,1798.77001953125,1770.449951171875,1782.5899658203125,34.5682133468974,1790.2900390625
2014-02-07,1782.6800537109375,1798.030029296875,1737.9200439453125,1797.02001953125,34.121917276360094,1782.5899658203125
2014-02-14,1796.199951171875,1841.6500244140625,1791.8299560546875,1838.6300048828125,35.978207853160264,1797.02001953125
2014-02-21,1839.030029296875,1847.5,1824.5799560546875,1836.25,36.966912175032746,1838.6300048828125
2014-02-28,1836.780029296875,1867.9200439453125,1836.780029296875,1859.449951171875,35.963564444338445,1836.25
2014-03-07,1857.6800537109373,1883.5699462890625,1834.43994140625,1878.0400390625,35.656884408693735,1859.449951171875
2014-03-14,1877.8599853515625,1882.3499755859373,1839.5699462890625,1841.1300048828125,36.61925015684508,1878.0400390625
2014-03-21,1842.81005859375,1883.969970703125,1842.81005859375,1866.52001953125,37.05930580970435,1841.1300048828125
2014-03-28,1867.6700439453125,1875.9200439453125,1842.1099853515625,1857.6199951171875,37.47221009617636,1866.52001953125
2014-04-04,1859.1600341796875,1897.280029296875,1859.1600341796875,1865.0899658203125,37.21062784600305,1857.6199951171875
2014-04-11,1863.9200439453125,1872.530029296875,1814.3599853515625,1815.68994140625,37.38558544126623,1865.0899658203125
2014-04-18,1818.1800537109373,1869.6300048828125,1815.800048828125,1864.8499755859373,38.87018962012668,1815.68994140625
2014-04-25,1865.7900390625,1884.8900146484373,1859.699951171875,1863.4000244140625,39.946609181300666,1864.8499755859373
2014-05-02,1865.0,1891.3299560546875,1850.6099853515625,1881.1400146484373,38.89257020239078,1863.4000244140625
2014-05-09,1879.449951171875,1889.0699462890625,1859.7900390625,1878.47998046875,39.02309880958608,1881.1400146484373
2014-05-16,1880.030029296875,1902.1700439453125,1862.3599853515625,1877.8599853515625,38.327156553655826,1878.47998046875
2014-05-23,1876.6600341796875,1901.260009765625,1868.1400146484373,1900.530029296875,38.433078127948264,1877.8599853515625
2014-05-30,1902.010009765625,1924.030029296875,1902.010009765625,1923.5699462890625,38.05357219860822,1900.530029296875
2014-06-06,1923.8699951171875,1949.43994140625,1915.97998046875,1949.43994140625,37.01403132727906,1923.5699462890625
2014-06-13,1948.969970703125,1955.550048828125,1925.780029296875,1936.1600341796875,36.76016915658056,1949.43994140625
2014-06-20,1934.8399658203125,1963.9100341796875,1930.9100341796875,1962.8699951171875,36.260872754771235,1936.1600341796875
2014-06-27,1962.9200439453125,1968.1700439453125,1944.68994140625,1960.9599609375,36.027953272287576,1962.8699951171875
2014-07-04,1960.7900390625,1985.5899658203125,1958.219970703125,1985.43994140625,35.131678219914356,1960.9599609375
2014-07-11,1984.219970703125,1984.219970703125,1952.8599853515625,1967.5699462890625,34.577272284005296,1985.43994140625
2014-07-18,1969.8599853515625,1983.93994140625,1955.5899658203125,1978.219970703125,34.43460683905403,1967.5699462890625
2014-07-25,1976.9300537109373,1991.3900146484373,1965.77001953125,1978.3399658203125,33.99999032097428,1978.219970703125
2014-08-01,1978.25,1984.8499755859373,1916.3699951171875,1925.1500244140625,33.40141923498949,1978.3399658203125
2014-08-08,1926.6199951171875,1942.9200439453125,1904.780029296875,1931.5899658203125,35.907030751686655,1925.1500244140625
2014-08-15,1933.4300537109373,1964.0400390625,1928.2900390625,1955.06005859375,36.066529601454576,1931.5899658203125
2014-08-22,1958.3599853515625,1994.760009765625,1958.3599853515625,1988.4000244140625,36.04392034420783,1955.06005859375
2014-08-29,1991.739990234375,2005.0400390625,1990.52001953125,2003.3699951171875,36.30506540332691,1988.4000244140625
2014-09-05,2004.0699462890625,2011.1700439453125,1990.0999755859373,2007.7099609375,34.90041892083481,2003.3699951171875
2014-09-12,2007.1700439453125,2007.1700439453125,1980.260009765625,1985.5400390625,33.91253673787341,2007.7099609375
2014-09-19,1986.0400390625,2019.260009765625,1978.47998046875,2010.4000244140625,33.45092348315924,1985.5400390625
2014-09-26,2009.0799560546875,2009.0799560546875,1965.989990234375,1982.8499755859373,33.97443104128179,2010.4000244140625
2014-10-03,1978.9599609375,1985.1700439453125,1926.030029296875,1967.9000244140625,34.71983126545363,1982.8499755859373
2014-10-10,1970.010009765625,1977.8399658203125,1906.050048828125,1906.1300048828125,36.46413007852391,1967.9000244140625
2014-10-17,1905.6500244140625,1912.0899658203125,1820.6600341796875,1886.760009765625,38.987400572357025,1906.1300048828125
2014-10-24,1885.6199951171875,1965.27001953125,1882.300048828125,1964.5799560546875,42.73329564866188,1886.760009765625
2014-10-31,1962.969970703125,2018.18994140625,1951.3699951171875,2018.050048828125,45.60734386683782,1964.5799560546875
2014-11-07,2018.2099609375,2034.260009765625,2001.010009765625,2031.9200439453125,47.122529754139585,2018.050048828125
2014-11-14,2032.010009765625,2046.1800537109373,2030.1700439453125,2039.8199462890625,46.131634771701044,2031.9200439453125
2014-11-21,2038.2900390625,2071.4599609375,2034.4599609375,2063.5,43.980090128409884,2039.8199462890625
2014-11-28,2065.070068359375,2075.760009765625,2064.75,2067.56005859375,43.481512262094896,2063.5
2014-12-05,2065.780029296875,2079.469970703125,2049.570068359375,2075.3701171875,41.251404940918476,2067.56005859375
2014-12-12,2074.840087890625,2075.780029296875,2002.3299560546875,2002.3299560546875,40.44058332683501,2075.3701171875
2014-12-19,2005.030029296875,2077.85009765625,1972.56005859375,2070.64990234375,42.79840403507447,2002.3299560546875
2014-12-26,2069.280029296875,2092.699951171875,2069.280029296875,2088.77001953125,47.262092251319146,2070.64990234375
2015-01-02,2087.6298828125,2093.550048828125,2046.0400390625,2058.199951171875,45.55908008158207,2088.77001953125
2015-01-09,2054.43994140625,2064.429931640625,1992.43994140625,2044.81005859375,45.698432201870844,2058.199951171875
2015-01-16,2046.1300048828125,2056.929931640625,1988.1199951171875,2019.4200439453125,47.576400632764,2044.81005859375
2015-01-23,2020.760009765625,2064.6201171875,2004.489990234375,2051.820068359375,49.09308176781211,2019.4200439453125
2015-01-30,2050.419921875,2057.6201171875,1989.1800537109373,1994.989990234375,49.8814421381916,2051.820068359375
2015-02-06,1996.6700439453125,2072.39990234375,1980.9000244140625,2055.469970703125,51.20705794807526,1994.989990234375
2015-02-13,2053.469970703125,2097.030029296875,2041.8800048828125,2096.989990234375,54.085116518190425,2055.469970703125
2015-02-20,2096.469970703125,2110.610107421875,2085.43994140625,2110.300048828125,54.16118136789557,2096.989990234375
2015-02-27,2109.830078125,2119.590087890625,2103.0,2104.5,52.0903945570191,2110.300048828125
2015-03-06,2105.22998046875,2117.52001953125,2067.27001953125,2071.260009765625,49.55465836656238,2104.5
2015-03-13,2072.25,2083.489990234375,2039.68994140625,2053.39990234375,49.60432562609364,2071.260009765625
2015-03-20,2055.35009765625,2113.919921875,2055.35009765625,2108.10009765625,49.18973442623874,2053.39990234375
2015-03-27,2107.989990234375,2114.860107421875,2045.5,2061.02001953125,49.999040505168125,2108.10009765625
2015-04-03,2064.110107421875,2088.969970703125,2048.3798828125,2066.9599609375,51.381973856361476,2061.02001953125
2015-04-10,2064.8701171875,2102.610107421875,2056.52001953125,2102.06005859375,50.61112485880887,2066.9599609375
2015-04-17,2102.030029296875,2111.909912109375,2072.3701171875,2081.179931640625,50.28819364679574,2102.06005859375
2015-04-24,2084.110107421875,2120.919921875,2084.110107421875,2117.68994140625,49.520450880729975,2081.179931640625
2015-05-01,2119.2900390625,2125.919921875,2077.590087890625,2108.2900390625,48.821846548847475,2117.68994140625
2015-05-08,2110.22998046875,2120.949951171875,2067.929931640625,2116.10009765625,48.7867027942423,2108.2900390625
2015-05-15,2115.56005859375,2123.889892578125,2085.570068359375,2122.72998046875,49.08908256117143,2116.10009765625
2015-05-22,2121.300048828125,2134.719970703125,2120.010009765625,2126.06005859375,48.319849822427045,2122.72998046875
2015-05-29,2125.340087890625,2126.219970703125,2099.179931640625,2107.389892578125,45.91914347350369,2126.06005859375
2015-06-05,2108.639892578125,2121.919921875,2085.669921875,2092.830078125,44.570636015574856,2107.389892578125
2015-06-12,2092.340087890625,2115.02001953125,2072.139892578125,2094.110107421875,43.97630487160522,2092.830078125
2015-06-19,2091.340087890625,2126.64990234375,2072.489990234375,2109.989990234375,43.898006448856634,2094.110107421875
2015-06-26,2112.5,2129.8701171875,2095.3798828125,2101.489990234375,44.630999710322236,2109.989990234375
2015-07-03,2098.6298828125,2098.6298828125,2056.320068359375,2076.780029296875,43.906659329227786,2101.489990234375
2015-07-10,2073.949951171875,2083.739990234375,2044.02001953125,2076.6201171875,43.99689236821152,2076.780029296875
2015-07-17,2080.030029296875,2128.909912109375,2080.030029296875,2126.639892578125,43.69139796356249,2076.6201171875
2015-07-24,2126.85009765625,2132.820068359375,2077.090087890625,2079.64990234375,44.30556917487053,2126.639892578125
2015-07-31,2078.18994140625,2114.239990234375,2063.52001953125,2103.840087890625,45.12159855300477,2079.64990234375
2015-08-07,2104.489990234375,2112.659912109375,2067.909912109375,2077.570068359375,45.521482278013366,2103.840087890625
2015-08-14,2080.97998046875,2105.35009765625,2052.090087890625,2091.5400390625,45.46637640101241,2077.570068359375
2015-08-21,2089.699951171875,2103.469970703125,1970.8900146484373,1970.8900146484373,46.023064498484736,2091.5400390625
2015-08-28,1965.1500244140625,1993.47998046875,1867.010009765625,1988.8699951171875,52.205699609642096,1970.8900146484373
2015-09-04,1986.72998046875,1986.72998046875,1903.0699462890625,1921.219970703125,57.51029040203373,1988.8699951171875
2015-09-11,1927.300048828125,1988.6300048828125,1927.300048828125,1961.050048828125,59.53098743246882,1921.219970703125
2015-09-18,1963.06005859375,2020.8599853515625,1948.27001953125,1958.030029296875,60.09377648584159,1961.050048828125
2015-09-25,1960.8399658203125,1979.6400146484373,1908.9200439453125,1931.3399658203125,60.986361438303796,1958.030029296875
